
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,62.5904,um^2,Dendrite,,2,,2,,1,,100000002,510000003604,
Dendrite Area,14.7431,um^2,Dendrite,,3,,2,,1,,100000002,510000003692,
Dendrite Area,38.3563,um^2,Dendrite,,1,,2,,1,,100000002,510000003716,
Dendrite Area,18.4843,um^2,Dendrite,,2,,2,,1,,100000002,510000003752,
Dendrite Area,46.126,um^2,Dendrite,,4,,2,,1,,100000002,510000003773,
Dendrite Area,14.3766,um^2,Dendrite,,5,,2,,1,,100000002,510000003816,
Dendrite Area,29.2793,um^2,Dendrite,,6,,2,,1,,100000002,510000003828,
Dendrite Area,10.4259,um^2,Dendrite,,7,,2,,1,,100000002,510000003856,
Dendrite Area,16.0579,um^2,Dendrite,,8,,2,,1,,100000002,510000003867,
Dendrite Area,38.7463,um^2,Dendrite,,9,,2,,1,,100000002,510000003893,
Dendrite Area,18.6155,um^2,Dendrite,,10,,2,,1,,100000002,510000003951,
Dendrite Area,25.0394,um^2,Dendrite,,11,,3,,1,,100000002,510000003973,
Dendrite Area,1.89637,um^2,Dendrite,,12,,3,,1,,100000002,510000004009,
Dendrite Area,6.31098,um^2,Dendrite,,13,,3,,1,,100000002,510000004011,
Dendrite Area,2.99555,um^2,Dendrite,,14,,4,,1,,100000002,510000004021,
Dendrite Area,32.5019,um^2,Dendrite,,15,,4,,1,,100000002,510000004029,
Dendrite Area,7.85617,um^2,Dendrite,,16,,4,,1,,100000002,510000004079,
Dendrite Area,28.8821,um^2,Dendrite,,17,,4,,1,,100000002,510000004089,
Dendrite Area,12.3381,um^2,Dendrite,,18,,4,,1,,100000002,510000004136,
Dendrite Area,7.72176,um^2,Dendrite,,19,,5,,1,,100000002,510000004160,
Dendrite Area,33.3849,um^2,Dendrite,,20,,5,,1,,100000002,510000004174,
Dendrite Area,32.3878,um^2,Dendrite,,15,,5,,1,,100000002,510000004233,
Dendrite Area,8.7246,um^2,Dendrite,,17,,5,,1,,100000002,510000004294,
Dendrite Area,31.423,um^2,Dendrite,,19,,4,,1,,100000002,510000004316,
Dendrite Area,15.6382,um^2,Dendrite,,20,,5,,1,,100000002,510000004369,
Dendrite Area,3.31401,um^2,Dendrite,,21,,5,,1,,100000002,510000004402,
Dendrite Area,12.1854,um^2,Dendrite,,22,,6,,1,,100000002,510000004407,
Dendrite Area,2.8062,um^2,Dendrite,,20,,4,,1,,100000002,510000004435,
Dendrite Area,9.75648,um^2,Dendrite,,21,,5,,1,,100000002,510000004438,
Dendrite Area,1.74118,um^2,Dendrite,,22,,6,,1,,100000002,510000004458,
Dendrite Area,11.2077,um^2,Dendrite,,7,,3,,1,,100000002,510000004463,
Dendrite Area,12.9734,um^2,Dendrite,,8,,4,,1,,100000002,510000004475,
Dendrite Area,30.9179,um^2,Dendrite,,9,,4,,1,,100000002,510000004500,
Dendrite Area,20.2135,um^2,Dendrite,,10,,4,,1,,100000002,510000004550,
Dendrite Area,12.3315,um^2,Dendrite,,11,,5,,1,,100000002,510000004580,
Dendrite Area,40.0593,um^2,Dendrite,,12,,5,,1,,100000002,510000004601,
Dendrite Area,6.23458,um^2,Dendrite,,13,,5,,1,,100000002,510000004662,
Dendrite Area,6.9979,um^2,Dendrite,,14,,5,,1,,100000002,510000004671,
Dendrite Area,18.0363,um^2,Dendrite,,15,,6,,1,,100000002,510000004680,
Dendrite Area,5.1787,um^2,Dendrite,,16,,7,,1,,100000002,510000004717,
Dendrite Area,16.3956,um^2,Dendrite,,17,,8,,1,,100000002,510000004728,
Dendrite Area,25.3209,um^2,Dendrite,,11,,4,,1,,100000002,510000004768,
Dendrite Area,19.6327,um^2,Dendrite,,12,,5,,1,,100000002,510000004813,
Dendrite Area,16.4709,um^2,Dendrite,,2,,3,,1,,100000002,510000005003,
Dendrite Area,11.4692,um^2,Dendrite,,3,,3,,1,,100000002,510000005041,
Dendrite Area,58.3862,um^2,Dendrite,,2,,1,,1,,100000002,510000005063,
