Detailed,,,,,,,,
 ==================== ,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Time,ID
Distance from Origin,164.846,um,Surface,,Distance from Origin,,1,24
Distance from Origin,163.572,um,Surface,,Distance from Origin,,1,25
Distance from Origin,163.576,um,Surface,,Distance from Origin,,1,26
Distance from Origin,166.093,um,Surface,,Distance from Origin,,1,27
Distance from Origin,164.231,um,Surface,,Distance from Origin,,1,28
Distance from Origin,164.174,um,Surface,,Distance from Origin,,1,29
Distance from Origin,164.055,um,Surface,,Distance from Origin,,1,30
Distance from Origin,163.868,um,Surface,,Distance from Origin,,1,31
Distance from Origin,162.649,um,Surface,,Distance from Origin,,1,32
Distance from Origin,169.121,um,Surface,,Distance from Origin,,1,33
Distance from Origin,165.553,um,Surface,,Distance from Origin,,1,34
Distance from Origin,166.689,um,Surface,,Distance from Origin,,1,35
Distance from Origin,165.492,um,Surface,,Distance from Origin,,1,36
Distance from Origin,165.122,um,Surface,,Distance from Origin,,1,37
Distance from Origin,164.092,um,Surface,,Distance from Origin,,1,38
Distance from Origin,168.103,um,Surface,,Distance from Origin,,1,39
Distance from Origin,164.915,um,Surface,,Distance from Origin,,1,40
Distance from Origin,165.03,um,Surface,,Distance from Origin,,1,41
Distance to Image Border XY,15.9638,um,Surface,,,Image 1,1,0
Distance to Image Border XY,11.47,um,Surface,,,Image 1,1,1
Distance to Image Border XY,12.5945,um,Surface,,,Image 1,1,2
Distance to Image Border XY,10.79,um,Surface,,,Image 1,1,3
Distance to Image Border XY,10.175,um,Surface,,,Image 1,1,4
Distance to Image Border XY,9.77806,um,Surface,,,Image 1,1,5
Distance to Image Border XY,7.09552,um,Surface,,,Image 1,1,6
Distance to Image Border XY,16.885,um,Surface,,,Image 1,1,7
Distance to Image Border XY,19.8465,um,Surface,,,Image 1,1,8
Distance to Image Border XY,13.1714,um,Surface,,,Image 1,1,9
Distance to Image Border XY,16.0094,um,Surface,,,Image 1,1,10
Distance to Image Border XY,12.8432,um,Surface,,,Image 1,1,11
Distance to Image Border XY,22.975,um,Surface,,,Image 1,1,12
Distance to Image Border XY,22.625,um,Surface,,,Image 1,1,13
Distance to Image Border XY,20.425,um,Surface,,,Image 1,1,14
Distance to Image Border XY,22.625,um,Surface,,,Image 1,1,15
Distance to Image Border XY,20.5571,um,Surface,,,Image 1,1,16
Distance to Image Border XY,17.5047,um,Surface,,,Image 1,1,17
Distance to Image Border XY,16.4071,um,Surface,,,Image 1,1,18
Distance to Image Border XY,18.2226,um,Surface,,,Image 1,1,19
Distance to Image Border XY,11.5898,um,Surface,,,Image 1,1,20
Distance to Image Border XY,24.3702,um,Surface,,,Image 1,1,21
Distance to Image Border XY,22.7189,um,Surface,,,Image 1,1,22
Distance to Image Border XY,27.575,um,Surface,,,Image 1,1,23
Distance to Image Border XY,18.5271,um,Surface,,,Image 1,1,24
Distance to Image Border XY,22.3818,um,Surface,,,Image 1,1,25
Distance to Image Border XY,19.8806,um,Surface,,,Image 1,1,26
Distance to Image Border XY,24.5709,um,Surface,,,Image 1,1,27
Distance to Image Border XY,24.8679,um,Surface,,,Image 1,1,28
Distance to Image Border XY,25.375,um,Surface,,,Image 1,1,29
Distance to Image Border XY,25.16,um,Surface,,,Image 1,1,30
Distance to Image Border XY,24.9821,um,Surface,,,Image 1,1,31
Distance to Image Border XY,24.4464,um,Surface,,,Image 1,1,32
Distance to Image Border XY,27.2191,um,Surface,,,Image 1,1,33
Distance to Image Border XY,20.0481,um,Surface,,,Image 1,1,34
Distance to Image Border XY,24.9749,um,Surface,,,Image 1,1,35
Distance to Image Border XY,24.775,um,Surface,,,Image 1,1,36
Distance to Image Border XY,24.5653,um,Surface,,,Image 1,1,37
Distance to Image Border XY,24.066,um,Surface,,,Image 1,1,38
Distance to Image Border XY,26.2482,um,Surface,,,Image 1,1,39
Distance to Image Border XY,22.724,um,Surface,,,Image 1,1,40
Distance to Image Border XY,24.1752,um,Surface,,,Image 1,1,41
Ellipticity (oblate),0.465818,,Surface,,,,1,0
Ellipticity (oblate),0.381969,,Surface,,,,1,1
Ellipticity (oblate),0.64535,,Surface,,,,1,2
Ellipticity (oblate),0.208101,,Surface,,,,1,3
Ellipticity (oblate),0.123309,,Surface,,,,1,4
Ellipticity (oblate),0.355827,,Surface,,,,1,5
Ellipticity (oblate),0.358482,,Surface,,,,1,6
Ellipticity (oblate),0.281182,,Surface,,,,1,7
Ellipticity (oblate),0.536557,,Surface,,,,1,8
Ellipticity (oblate),0.731643,,Surface,,,,1,9
Ellipticity (oblate),0.231784,,Surface,,,,1,10
Ellipticity (oblate),0.463619,,Surface,,,,1,11
Ellipticity (oblate),0.527917,,Surface,,,,1,12
Ellipticity (oblate),0.527928,,Surface,,,,1,13
Ellipticity (oblate),0.528044,,Surface,,,,1,14
Ellipticity (oblate),0.087165,,Surface,,,,1,15
Ellipticity (oblate),0.480167,,Surface,,,,1,16
Ellipticity (oblate),0.668792,,Surface,,,,1,17
Ellipticity (oblate),0.627443,,Surface,,,,1,18
Ellipticity (oblate),0.663579,,Surface,,,,1,19
Ellipticity (oblate),0.499544,,Surface,,,,1,20
Ellipticity (oblate),0.330335,,Surface,,,,1,21
Ellipticity (oblate),0.356283,,Surface,,,,1,22
Ellipticity (oblate),0.527924,,Surface,,,,1,23
Ellipticity (oblate),0.458305,,Surface,,,,1,24
Ellipticity (oblate),0.817879,,Surface,,,,1,25
Ellipticity (oblate),0.521653,,Surface,,,,1,26
Ellipticity (oblate),0.374325,,Surface,,,,1,27
Ellipticity (oblate),0.614348,,Surface,,,,1,28
Ellipticity (oblate),0.527922,,Surface,,,,1,29
Ellipticity (oblate),0.459236,,Surface,,,,1,30
Ellipticity (oblate),0.614261,,Surface,,,,1,31
Ellipticity (oblate),0.588712,,Surface,,,,1,32
Ellipticity (oblate),0.259472,,Surface,,,,1,33
Ellipticity (oblate),0.359714,,Surface,,,,1,34
Ellipticity (oblate),0.673009,,Surface,,,,1,35
Ellipticity (oblate),0.528028,,Surface,,,,1,36
Ellipticity (oblate),0.309614,,Surface,,,,1,37
Ellipticity (oblate),0.152676,,Surface,,,,1,38
Ellipticity (oblate),0.427175,,Surface,,,,1,39
Ellipticity (oblate),0.617599,,Surface,,,,1,40
Ellipticity (oblate),0.196207,,Surface,,,,1,41
Ellipticity (prolate),0.371823,,Surface,,,,1,0
Ellipticity (prolate),0.475231,,Surface,,,,1,1
Ellipticity (prolate),0.169113,,Surface,,,,1,2
Ellipticity (prolate),0.397754,,Surface,,,,1,3
Ellipticity (prolate),0.359273,,Surface,,,,1,4
Ellipticity (prolate),0.252571,,Surface,,,,1,5
Ellipticity (prolate),0.514519,,Surface,,,,1,6
Ellipticity (prolate),0.555,,Surface,,,,1,7
Ellipticity (prolate),0.156354,,Surface,,,,1,8
Ellipticity (prolate),0.139437,,Surface,,,,1,9
Ellipticity (prolate),0.686609,,Surface,,,,1,10
Ellipticity (prolate),0.39229,,Surface,,,,1,11
Ellipticity (prolate),0.247691,,Surface,,,,1,12
Ellipticity (prolate),0.247662,,Surface,,,,1,13
Ellipticity (prolate),0.247601,,Surface,,,,1,14
Ellipticity (prolate),0.324083,,Surface,,,,1,15
Ellipticity (prolate),0.193518,,Surface,,,,1,16
Ellipticity (prolate),0.1672,,Surface,,,,1,17
Ellipticity (prolate),0.16395,,Surface,,,,1,18
Ellipticity (prolate),0.124758,,Surface,,,,1,19
Ellipticity (prolate),0.35801,,Surface,,,,1,20
Ellipticity (prolate),0.447859,,Surface,,,,1,21
Ellipticity (prolate),0.538682,,Surface,,,,1,22
Ellipticity (prolate),0.247663,,Surface,,,,1,23
Ellipticity (prolate),0.331879,,Surface,,,,1,24
Ellipticity (prolate),0.121449,,Surface,,,,1,25
Ellipticity (prolate),0.154997,,Surface,,,,1,26
Ellipticity (prolate),0.206237,,Surface,,,,1,27
Ellipticity (prolate),0.229085,,Surface,,,,1,28
Ellipticity (prolate),0.24767,,Surface,,,,1,29
Ellipticity (prolate),0.396244,,Surface,,,,1,30
Ellipticity (prolate),0.229105,,Surface,,,,1,31
Ellipticity (prolate),0.120379,,Surface,,,,1,32
Ellipticity (prolate),0.64719,,Surface,,,,1,33
Ellipticity (prolate),0.444063,,Surface,,,,1,34
Ellipticity (prolate),0.194217,,Surface,,,,1,35
Ellipticity (prolate),0.247638,,Surface,,,,1,36
Ellipticity (prolate),0.116282,,Surface,,,,1,37
Ellipticity (prolate),0.565936,,Surface,,,,1,38
Ellipticity (prolate),0.256888,,Surface,,,,1,39
Ellipticity (prolate),0.247157,,Surface,,,,1,40
Ellipticity (prolate),0.402688,,Surface,,,,1,41
Generation,0,,Surface,,,,1,0
Generation,0,,Surface,,,,1,1
Generation,0,,Surface,,,,1,2
Generation,0,,Surface,,,,1,3
Generation,0,,Surface,,,,1,4
Generation,0,,Surface,,,,1,5
Generation,0,,Surface,,,,1,6
Generation,0,,Surface,,,,1,7
Generation,0,,Surface,,,,1,8
Generation,0,,Surface,,,,1,9
Generation,0,,Surface,,,,1,10
Generation,0,,Surface,,,,1,11
Generation,0,,Surface,,,,1,12
Generation,0,,Surface,,,,1,13
Generation,0,,Surface,,,,1,14
Generation,0,,Surface,,,,1,15
Generation,0,,Surface,,,,1,16
Generation,0,,Surface,,,,1,17
Generation,0,,Surface,,,,1,18
Generation,0,,Surface,,,,1,19
Generation,0,,Surface,,,,1,20
Generation,0,,Surface,,,,1,21
Generation,0,,Surface,,,,1,22
Generation,0,,Surface,,,,1,23
Generation,0,,Surface,,,,1,24
Generation,0,,Surface,,,,1,25
Generation,0,,Surface,,,,1,26
Generation,0,,Surface,,,,1,27
Generation,0,,Surface,,,,1,28
Generation,0,,Surface,,,,1,29
Generation,0,,Surface,,,,1,30
Generation,0,,Surface,,,,1,31
Generation,0,,Surface,,,,1,32
Generation,0,,Surface,,,,1,33
Generation,0,,Surface,,,,1,34
Generation,0,,Surface,,,,1,35
Generation,0,,Surface,,,,1,36
Generation,0,,Surface,,,,1,37
Generation,0,,Surface,,,,1,38
Generation,0,,Surface,,,,1,39
Generation,0,,Surface,,,,1,40
Generation,0,,Surface,,,,1,41
Intensity Max,7,,Surface,1,,Image 1,1,0
Intensity Max,6,,Surface,2,,Image 1,1,0
Intensity Max,3,,Surface,3,,Image 1,1,0
Intensity Max,72,,Surface,4,,Image 1,1,0
Intensity Max,7,,Surface,5,,Image 1,1,0
Intensity Max,6,,Surface,6,,Image 1,1,0
Intensity Max,8,,Surface,1,,Image 1,1,1
Intensity Max,3,,Surface,2,,Image 1,1,1
Intensity Max,1,,Surface,3,,Image 1,1,1
Intensity Max,38,,Surface,4,,Image 1,1,1
Intensity Max,8,,Surface,5,,Image 1,1,1
Intensity Max,3,,Surface,6,,Image 1,1,1
Intensity Max,5,,Surface,1,,Image 1,1,2
Intensity Max,4,,Surface,2,,Image 1,1,2
Intensity Max,3,,Surface,3,,Image 1,1,2
Intensity Max,42,,Surface,4,,Image 1,1,2
Intensity Max,5,,Surface,5,,Image 1,1,2
Intensity Max,4,,Surface,6,,Image 1,1,2
Intensity Max,6,,Surface,1,,Image 1,1,3
Intensity Max,0,,Surface,2,,Image 1,1,3
Intensity Max,2,,Surface,3,,Image 1,1,3
Intensity Max,61,,Surface,4,,Image 1,1,3
Intensity Max,6,,Surface,5,,Image 1,1,3
Intensity Max,0,,Surface,6,,Image 1,1,3
Intensity Max,7,,Surface,1,,Image 1,1,4
Intensity Max,1,,Surface,2,,Image 1,1,4
Intensity Max,3,,Surface,3,,Image 1,1,4
Intensity Max,44,,Surface,4,,Image 1,1,4
Intensity Max,7,,Surface,5,,Image 1,1,4
Intensity Max,1,,Surface,6,,Image 1,1,4
Intensity Max,9,,Surface,1,,Image 1,1,5
Intensity Max,25,,Surface,2,,Image 1,1,5
Intensity Max,4,,Surface,3,,Image 1,1,5
Intensity Max,47,,Surface,4,,Image 1,1,5
Intensity Max,9,,Surface,5,,Image 1,1,5
Intensity Max,25,,Surface,6,,Image 1,1,5
Intensity Max,8,,Surface,1,,Image 1,1,6
Intensity Max,38,,Surface,2,,Image 1,1,6
Intensity Max,6,,Surface,3,,Image 1,1,6
Intensity Max,66,,Surface,4,,Image 1,1,6
Intensity Max,8,,Surface,5,,Image 1,1,6
Intensity Max,38,,Surface,6,,Image 1,1,6
Intensity Max,4,,Surface,1,,Image 1,1,7
Intensity Max,1,,Surface,2,,Image 1,1,7
Intensity Max,2,,Surface,3,,Image 1,1,7
Intensity Max,50,,Surface,4,,Image 1,1,7
Intensity Max,4,,Surface,5,,Image 1,1,7
Intensity Max,1,,Surface,6,,Image 1,1,7
Intensity Max,8,,Surface,1,,Image 1,1,8
Intensity Max,7,,Surface,2,,Image 1,1,8
Intensity Max,4,,Surface,3,,Image 1,1,8
Intensity Max,90,,Surface,4,,Image 1,1,8
Intensity Max,8,,Surface,5,,Image 1,1,8
Intensity Max,7,,Surface,6,,Image 1,1,8
Intensity Max,1,,Surface,1,,Image 1,1,9
Intensity Max,0,,Surface,2,,Image 1,1,9
Intensity Max,1,,Surface,3,,Image 1,1,9
Intensity Max,5,,Surface,4,,Image 1,1,9
Intensity Max,1,,Surface,5,,Image 1,1,9
Intensity Max,0,,Surface,6,,Image 1,1,9
Intensity Max,14,,Surface,1,,Image 1,1,10
Intensity Max,30,,Surface,2,,Image 1,1,10
Intensity Max,8,,Surface,3,,Image 1,1,10
Intensity Max,95,,Surface,4,,Image 1,1,10
Intensity Max,14,,Surface,5,,Image 1,1,10
Intensity Max,30,,Surface,6,,Image 1,1,10
Intensity Max,7,,Surface,1,,Image 1,1,11
Intensity Max,30,,Surface,2,,Image 1,1,11
Intensity Max,6,,Surface,3,,Image 1,1,11
Intensity Max,61,,Surface,4,,Image 1,1,11
Intensity Max,7,,Surface,5,,Image 1,1,11
Intensity Max,30,,Surface,6,,Image 1,1,11
Intensity Max,6,,Surface,1,,Image 1,1,12
Intensity Max,4,,Surface,2,,Image 1,1,12
Intensity Max,1,,Surface,3,,Image 1,1,12
Intensity Max,21,,Surface,4,,Image 1,1,12
Intensity Max,6,,Surface,5,,Image 1,1,12
Intensity Max,4,,Surface,6,,Image 1,1,12
Intensity Max,5,,Surface,1,,Image 1,1,13
Intensity Max,3,,Surface,2,,Image 1,1,13
Intensity Max,4,,Surface,3,,Image 1,1,13
Intensity Max,23,,Surface,4,,Image 1,1,13
Intensity Max,5,,Surface,5,,Image 1,1,13
Intensity Max,3,,Surface,6,,Image 1,1,13
Intensity Max,3,,Surface,1,,Image 1,1,14
Intensity Max,2,,Surface,2,,Image 1,1,14
Intensity Max,1,,Surface,3,,Image 1,1,14
Intensity Max,77,,Surface,4,,Image 1,1,14
Intensity Max,3,,Surface,5,,Image 1,1,14
Intensity Max,2,,Surface,6,,Image 1,1,14
Intensity Max,15,,Surface,1,,Image 1,1,15
Intensity Max,3,,Surface,2,,Image 1,1,15
Intensity Max,2,,Surface,3,,Image 1,1,15
Intensity Max,61,,Surface,4,,Image 1,1,15
Intensity Max,15,,Surface,5,,Image 1,1,15
Intensity Max,3,,Surface,6,,Image 1,1,15
Intensity Max,12,,Surface,1,,Image 1,1,16
Intensity Max,7,,Surface,2,,Image 1,1,16
Intensity Max,4,,Surface,3,,Image 1,1,16
Intensity Max,69,,Surface,4,,Image 1,1,16
Intensity Max,12,,Surface,5,,Image 1,1,16
Intensity Max,7,,Surface,6,,Image 1,1,16
Intensity Max,11,,Surface,1,,Image 1,1,17
Intensity Max,16,,Surface,2,,Image 1,1,17
Intensity Max,5,,Surface,3,,Image 1,1,17
Intensity Max,62,,Surface,4,,Image 1,1,17
Intensity Max,11,,Surface,5,,Image 1,1,17
Intensity Max,16,,Surface,6,,Image 1,1,17
Intensity Max,8,,Surface,1,,Image 1,1,18
Intensity Max,15,,Surface,2,,Image 1,1,18
Intensity Max,5,,Surface,3,,Image 1,1,18
Intensity Max,70,,Surface,4,,Image 1,1,18
Intensity Max,8,,Surface,5,,Image 1,1,18
Intensity Max,15,,Surface,6,,Image 1,1,18
Intensity Max,15,,Surface,1,,Image 1,1,19
Intensity Max,10,,Surface,2,,Image 1,1,19
Intensity Max,2,,Surface,3,,Image 1,1,19
Intensity Max,67,,Surface,4,,Image 1,1,19
Intensity Max,15,,Surface,5,,Image 1,1,19
Intensity Max,10,,Surface,6,,Image 1,1,19
Intensity Max,7,,Surface,1,,Image 1,1,20
Intensity Max,25,,Surface,2,,Image 1,1,20
Intensity Max,6,,Surface,3,,Image 1,1,20
Intensity Max,31,,Surface,4,,Image 1,1,20
Intensity Max,7,,Surface,5,,Image 1,1,20
Intensity Max,25,,Surface,6,,Image 1,1,20
Intensity Max,1,,Surface,1,,Image 1,1,21
Intensity Max,0,,Surface,2,,Image 1,1,21
Intensity Max,21,,Surface,3,,Image 1,1,21
Intensity Max,15,,Surface,4,,Image 1,1,21
Intensity Max,1,,Surface,5,,Image 1,1,21
Intensity Max,0,,Surface,6,,Image 1,1,21
Intensity Max,11,,Surface,1,,Image 1,1,22
Intensity Max,18,,Surface,2,,Image 1,1,22
Intensity Max,5,,Surface,3,,Image 1,1,22
Intensity Max,53,,Surface,4,,Image 1,1,22
Intensity Max,11,,Surface,5,,Image 1,1,22
Intensity Max,18,,Surface,6,,Image 1,1,22
Intensity Max,22,,Surface,1,,Image 1,1,23
Intensity Max,1,,Surface,2,,Image 1,1,23
Intensity Max,0,,Surface,3,,Image 1,1,23
Intensity Max,91,,Surface,4,,Image 1,1,23
Intensity Max,22,,Surface,5,,Image 1,1,23
Intensity Max,1,,Surface,6,,Image 1,1,23
Intensity Max,15,,Surface,1,,Image 1,1,24
Intensity Max,23,,Surface,2,,Image 1,1,24
Intensity Max,6,,Surface,3,,Image 1,1,24
Intensity Max,87,,Surface,4,,Image 1,1,24
Intensity Max,15,,Surface,5,,Image 1,1,24
Intensity Max,23,,Surface,6,,Image 1,1,24
Intensity Max,12,,Surface,1,,Image 1,1,25
Intensity Max,8,,Surface,2,,Image 1,1,25
Intensity Max,2,,Surface,3,,Image 1,1,25
Intensity Max,43,,Surface,4,,Image 1,1,25
Intensity Max,12,,Surface,5,,Image 1,1,25
Intensity Max,8,,Surface,6,,Image 1,1,25
Intensity Max,9,,Surface,1,,Image 1,1,26
Intensity Max,35,,Surface,2,,Image 1,1,26
Intensity Max,5,,Surface,3,,Image 1,1,26
Intensity Max,72,,Surface,4,,Image 1,1,26
Intensity Max,9,,Surface,5,,Image 1,1,26
Intensity Max,35,,Surface,6,,Image 1,1,26
Intensity Max,10,,Surface,1,,Image 1,1,27
Intensity Max,10,,Surface,2,,Image 1,1,27
Intensity Max,39,,Surface,3,,Image 1,1,27
Intensity Max,26,,Surface,4,,Image 1,1,27
Intensity Max,10,,Surface,5,,Image 1,1,27
Intensity Max,10,,Surface,6,,Image 1,1,27
Intensity Max,5,,Surface,1,,Image 1,1,28
Intensity Max,1,,Surface,2,,Image 1,1,28
Intensity Max,2,,Surface,3,,Image 1,1,28
Intensity Max,16,,Surface,4,,Image 1,1,28
Intensity Max,5,,Surface,5,,Image 1,1,28
Intensity Max,1,,Surface,6,,Image 1,1,28
Intensity Max,9,,Surface,1,,Image 1,1,29
Intensity Max,4,,Surface,2,,Image 1,1,29
Intensity Max,1,,Surface,3,,Image 1,1,29
Intensity Max,42,,Surface,4,,Image 1,1,29
Intensity Max,9,,Surface,5,,Image 1,1,29
Intensity Max,4,,Surface,6,,Image 1,1,29
Intensity Max,9,,Surface,1,,Image 1,1,30
Intensity Max,7,,Surface,2,,Image 1,1,30
Intensity Max,2,,Surface,3,,Image 1,1,30
Intensity Max,52,,Surface,4,,Image 1,1,30
Intensity Max,9,,Surface,5,,Image 1,1,30
Intensity Max,7,,Surface,6,,Image 1,1,30
Intensity Max,7,,Surface,1,,Image 1,1,31
Intensity Max,1,,Surface,2,,Image 1,1,31
Intensity Max,2,,Surface,3,,Image 1,1,31
Intensity Max,54,,Surface,4,,Image 1,1,31
Intensity Max,7,,Surface,5,,Image 1,1,31
Intensity Max,1,,Surface,6,,Image 1,1,31
Intensity Max,13,,Surface,1,,Image 1,1,32
Intensity Max,10,,Surface,2,,Image 1,1,32
Intensity Max,10,,Surface,3,,Image 1,1,32
Intensity Max,90,,Surface,4,,Image 1,1,32
Intensity Max,13,,Surface,5,,Image 1,1,32
Intensity Max,10,,Surface,6,,Image 1,1,32
Intensity Max,8,,Surface,1,,Image 1,1,33
Intensity Max,36,,Surface,2,,Image 1,1,33
Intensity Max,7,,Surface,3,,Image 1,1,33
Intensity Max,66,,Surface,4,,Image 1,1,33
Intensity Max,8,,Surface,5,,Image 1,1,33
Intensity Max,36,,Surface,6,,Image 1,1,33
Intensity Max,17,,Surface,1,,Image 1,1,34
Intensity Max,31,,Surface,2,,Image 1,1,34
Intensity Max,7,,Surface,3,,Image 1,1,34
Intensity Max,163,,Surface,4,,Image 1,1,34
Intensity Max,17,,Surface,5,,Image 1,1,34
Intensity Max,31,,Surface,6,,Image 1,1,34
Intensity Max,7,,Surface,1,,Image 1,1,35
Intensity Max,20,,Surface,2,,Image 1,1,35
Intensity Max,72,,Surface,3,,Image 1,1,35
Intensity Max,67,,Surface,4,,Image 1,1,35
Intensity Max,7,,Surface,5,,Image 1,1,35
Intensity Max,20,,Surface,6,,Image 1,1,35
Intensity Max,6,,Surface,1,,Image 1,1,36
Intensity Max,0,,Surface,2,,Image 1,1,36
Intensity Max,4,,Surface,3,,Image 1,1,36
Intensity Max,39,,Surface,4,,Image 1,1,36
Intensity Max,6,,Surface,5,,Image 1,1,36
Intensity Max,0,,Surface,6,,Image 1,1,36
Intensity Max,5,,Surface,1,,Image 1,1,37
Intensity Max,0,,Surface,2,,Image 1,1,37
Intensity Max,3,,Surface,3,,Image 1,1,37
Intensity Max,40,,Surface,4,,Image 1,1,37
Intensity Max,5,,Surface,5,,Image 1,1,37
Intensity Max,0,,Surface,6,,Image 1,1,37
Intensity Max,26,,Surface,1,,Image 1,1,38
Intensity Max,107,,Surface,2,,Image 1,1,38
Intensity Max,8,,Surface,3,,Image 1,1,38
Intensity Max,95,,Surface,4,,Image 1,1,38
Intensity Max,26,,Surface,5,,Image 1,1,38
Intensity Max,107,,Surface,6,,Image 1,1,38
