
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,2.34118,um^2,Dendrite,,2,,3,,1,,100000000,510000000003,
Dendrite Area,14.9471,um^2,Dendrite,,3,,3,,1,,100000000,510000000007,
Dendrite Area,22.6049,um^2,Dendrite,,4,,4,,1,,100000000,510000000030,
Dendrite Area,8.32001,um^2,Dendrite,,5,,4,,1,,100000000,510000000066,
Dendrite Area,7.35224,um^2,Dendrite,,6,,5,,1,,100000000,510000000082,
Dendrite Area,15.948,um^2,Dendrite,,7,,5,,1,,100000000,510000000096,
Dendrite Area,22.9804,um^2,Dendrite,,8,,5,,1,,100000000,510000000129,
Dendrite Area,52.4533,um^2,Dendrite,,9,,5,,1,,100000000,510000000172,
Dendrite Area,8.35546,um^2,Dendrite,,2,,2,,1,,100000000,510000000268,
Dendrite Area,7.77634,um^2,Dendrite,,3,,2,,1,,100000000,510000000282,
Dendrite Area,44.6392,um^2,Dendrite,,4,,2,,1,,100000000,510000000295,
Dendrite Area,32.3453,um^2,Dendrite,,5,,2,,1,,100000000,510000000392,
Dendrite Area,54.1354,um^2,Dendrite,,6,,2,,1,,100000000,510000000459,
Dendrite Area,3.93212,um^2,Dendrite,,7,,2,,1,,100000000,510000000562,
Dendrite Area,6.48661,um^2,Dendrite,,1,,1,,1,,100000000,510000000566,
Dendrite Area,1.1513,um^2,Dendrite,,2,,1,,1,,100000000,510000000579,
Dendrite Area,5.76008,um^2,Dendrite,,3,,1,,1,,100000000,510000000582,
Dendrite Area,11.1838,um^2,Dendrite,,5,,1,,1,,100000000,510000000595,
Dendrite Area,8.72735,um^2,Dendrite,,6,,1,,1,,100000000,510000000606,
Dendrite Area,15.4189,um^2,Dendrite,,7,,2,,1,,100000000,510000000620,
Dendrite Area,2.53935,um^2,Dendrite,,8,,2,,1,,100000000,510000000662,
Dendrite Area,52.5734,um^2,Dendrite,,9,,2,,1,,100000000,510000000668,
Dendrite Area,6.17738,um^2,Dendrite,,3,,3,,1,,100000000,510000000776,
Dendrite Area,87.0821,um^2,Dendrite,,4,,3,,1,,100000000,510000000787,
Dendrite Area,19.2938,um^2,Dendrite,,5,,3,,1,,100000000,510000000969,
Dendrite Area,15.1278,um^2,Dendrite,,6,,4,,1,,100000000,510000001007,
Dendrite Area,25.4214,um^2,Dendrite,,7,,4,,1,,100000000,510000001029,
Dendrite Area,19.698,um^2,Dendrite,,8,,5,,1,,100000000,510000001068,
Dendrite Area,2.50217,um^2,Dendrite,,9,,5,,1,,100000000,510000001099,
Dendrite Area,23.5822,um^2,Dendrite,,4,,2,,1,,100000000,510000001103,
Dendrite Area,8.73393,um^2,Dendrite,,5,,2,,1,,100000000,510000001136,
Dendrite Area,17.2535,um^2,Dendrite,,6,,3,,1,,100000000,510000001154,
Dendrite Area,10.8703,um^2,Dendrite,,7,,4,,1,,100000000,510000001197,
Dendrite Area,10.9043,um^2,Dendrite,,7,,3,,1,,100000000,510000001223,
Dendrite Area,23.5385,um^2,Dendrite,,9,,6,,1,,100000000,510000001245,
Dendrite Area,29.3442,um^2,Dendrite,,4,,3,,1,,100000000,510000001283,
Dendrite Area,15.1035,um^2,Dendrite,,5,,3,,1,,100000000,510000001356,
Dendrite Area,16.2004,um^2,Dendrite,,6,,2,,1,,100000000,510000001379,
Dendrite Area,13.4474,um^2,Dendrite,,7,,3,,1,,100000000,510000001412,
Dendrite Area,9.3534,um^2,Dendrite,,8,,4,,1,,100000000,510000001448,
Dendrite Area,16.7654,um^2,Dendrite,,7,,5,,1,,100000000,510000001464,
Dendrite Area,1.93638,um^2,Dendrite,,8,,5,,1,,100000000,510000001499,
Dendrite Area,4.02707,um^2,Dendrite,,8,,3,,1,,100000000,510000001506,
Dendrite Area,20.2903,um^2,Dendrite,,9,,4,,1,,100000000,510000001515,
Dendrite Area,28.1847,um^2,Dendrite,,10,,4,,1,,100000000,510000001563,
Dendrite Area,29.8567,um^2,Dendrite,,9,,4,,1,,100000000,510000001634,
Dendrite Area,4.34072,um^2,Dendrite,,10,,4,,1,,100000000,510000001676,
Dendrite Area,28.4763,um^2,Dendrite,,11,,4,,1,,100000000,510000001685,
Dendrite Area,51.9937,um^2,Dendrite,,4,,4,,1,,100000000,510000001756,
