Detailed,,,,,,,,
 ==================== ,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Time,ID
Distance from Origin,158.973,um,Surface,,Distance from Origin,,1,12
Distance from Origin,151.458,um,Surface,,Distance from Origin,,1,13
Distance from Origin,148.923,um,Surface,,Distance from Origin,,1,14
Distance from Origin,142.423,um,Surface,,Distance from Origin,,1,15
Distance from Origin,139.417,um,Surface,,Distance from Origin,,1,16
Distance from Origin,137.955,um,Surface,,Distance from Origin,,1,17
Distance from Origin,144.249,um,Surface,,Distance from Origin,,1,18
Distance from Origin,138.01,um,Surface,,Distance from Origin,,1,19
Distance from Origin,191.752,um,Surface,,Distance from Origin,,1,20
Distance from Origin,157.278,um,Surface,,Distance from Origin,,1,21
Distance from Origin,156.444,um,Surface,,Distance from Origin,,1,22
Distance from Origin,155.572,um,Surface,,Distance from Origin,,1,23
Distance from Origin,152.065,um,Surface,,Distance from Origin,,1,24
Distance from Origin,152.328,um,Surface,,Distance from Origin,,1,25
Distance from Origin,149.176,um,Surface,,Distance from Origin,,1,26
Distance from Origin,130.287,um,Surface,,Distance from Origin,,1,27
Distance from Origin,163.178,um,Surface,,Distance from Origin,,1,28
Distance from Origin,163.458,um,Surface,,Distance from Origin,,1,29
Distance from Origin,163.735,um,Surface,,Distance from Origin,,1,30
Distance from Origin,159.502,um,Surface,,Distance from Origin,,1,31
Distance from Origin,147.425,um,Surface,,Distance from Origin,,1,32
Distance from Origin,123.149,um,Surface,,Distance from Origin,,1,33
Distance from Origin,125.28,um,Surface,,Distance from Origin,,1,34
Distance from Origin,126.937,um,Surface,,Distance from Origin,,1,35
Distance from Origin,131.401,um,Surface,,Distance from Origin,,1,36
Distance from Origin,113.007,um,Surface,,Distance from Origin,,1,37
Distance from Origin,148.336,um,Surface,,Distance from Origin,,1,38
Distance from Origin,137.907,um,Surface,,Distance from Origin,,1,39
Distance from Origin,128.172,um,Surface,,Distance from Origin,,1,40
Distance from Origin,129.186,um,Surface,,Distance from Origin,,1,41
Distance from Origin,125.617,um,Surface,,Distance from Origin,,1,42
Distance from Origin,124.419,um,Surface,,Distance from Origin,,1,43
Distance from Origin,130.973,um,Surface,,Distance from Origin,,1,44
Distance from Origin,127.081,um,Surface,,Distance from Origin,,1,45
Distance from Origin,130.043,um,Surface,,Distance from Origin,,1,46
Distance from Origin,112.718,um,Surface,,Distance from Origin,,1,47
Distance from Origin,117.467,um,Surface,,Distance from Origin,,1,48
Distance from Origin,118.099,um,Surface,,Distance from Origin,,1,49
Distance to Image Border XY,23.5576,um,Surface,,,Image 1,1,0
Distance to Image Border XY,21.6881,um,Surface,,,Image 1,1,1
Distance to Image Border XY,22.47,um,Surface,,,Image 1,1,2
Distance to Image Border XY,22.47,um,Surface,,,Image 1,1,3
Distance to Image Border XY,49.1432,um,Surface,,,Image 1,1,4
Distance to Image Border XY,47.075,um,Surface,,,Image 1,1,5
Distance to Image Border XY,46.375,um,Surface,,,Image 1,1,6
Distance to Image Border XY,46.1821,um,Surface,,,Image 1,1,7
Distance to Image Border XY,46.9228,um,Surface,,,Image 1,1,8
Distance to Image Border XY,48.275,um,Surface,,,Image 1,1,9
Distance to Image Border XY,22.27,um,Surface,,,Image 1,1,10
Distance to Image Border XY,46.775,um,Surface,,,Image 1,1,11
Distance to Image Border XY,42.9885,um,Surface,,,Image 1,1,12
Distance to Image Border XY,48.4948,um,Surface,,,Image 1,1,13
Distance to Image Border XY,47.6259,um,Surface,,,Image 1,1,14
Distance to Image Border XY,46.0795,um,Surface,,,Image 1,1,15
Distance to Image Border XY,45.9109,um,Surface,,,Image 1,1,16
Distance to Image Border XY,41.5601,um,Surface,,,Image 1,1,17
Distance to Image Border XY,43.175,um,Surface,,,Image 1,1,18
Distance to Image Border XY,46.3199,um,Surface,,,Image 1,1,19
Distance to Image Border XY,9.65504,um,Surface,,,Image 1,1,20
Distance to Image Border XY,47.025,um,Surface,,,Image 1,1,21
Distance to Image Border XY,45.5302,um,Surface,,,Image 1,1,22
Distance to Image Border XY,47.7362,um,Surface,,,Image 1,1,23
Distance to Image Border XY,48.775,um,Surface,,,Image 1,1,24
Distance to Image Border XY,48.775,um,Surface,,,Image 1,1,25
Distance to Image Border XY,47.184,um,Surface,,,Image 1,1,26
Distance to Image Border XY,44.235,um,Surface,,,Image 1,1,27
Distance to Image Border XY,41.8452,um,Surface,,,Image 1,1,28
Distance to Image Border XY,44.775,um,Surface,,,Image 1,1,29
Distance to Image Border XY,43.926,um,Surface,,,Image 1,1,30
Distance to Image Border XY,44.1609,um,Surface,,,Image 1,1,31
Distance to Image Border XY,45.525,um,Surface,,,Image 1,1,32
Distance to Image Border XY,48.1568,um,Surface,,,Image 1,1,33
Distance to Image Border XY,48.8446,um,Surface,,,Image 1,1,34
Distance to Image Border XY,47.35,um,Surface,,,Image 1,1,35
Distance to Image Border XY,36.5703,um,Surface,,,Image 1,1,36
Distance to Image Border XY,38.775,um,Surface,,,Image 1,1,37
Distance to Image Border XY,43.3605,um,Surface,,,Image 1,1,38
Distance to Image Border XY,47.5058,um,Surface,,,Image 1,1,39
Distance to Image Border XY,47.623,um,Surface,,,Image 1,1,40
Distance to Image Border XY,47.9501,um,Surface,,,Image 1,1,41
Distance to Image Border XY,47.3445,um,Surface,,,Image 1,1,42
Distance to Image Border XY,47.6109,um,Surface,,,Image 1,1,43
Distance to Image Border XY,41.7607,um,Surface,,,Image 1,1,44
Distance to Image Border XY,47.165,um,Surface,,,Image 1,1,45
Distance to Image Border XY,40.4643,um,Surface,,,Image 1,1,46
Distance to Image Border XY,38.524,um,Surface,,,Image 1,1,47
Distance to Image Border XY,36.7655,um,Surface,,,Image 1,1,48
Distance to Image Border XY,36.8958,um,Surface,,,Image 1,1,49
Ellipticity (oblate),0.608857,,Surface,,,,1,0
Ellipticity (oblate),0.36985,,Surface,,,,1,1
Ellipticity (oblate),0.381967,,Surface,,,,1,2
Ellipticity (oblate),0.381969,,Surface,,,,1,3
Ellipticity (oblate),0.467375,,Surface,,,,1,4
Ellipticity (oblate),0.527971,,Surface,,,,1,5
Ellipticity (oblate),0.527965,,Surface,,,,1,6
Ellipticity (oblate),0.614289,,Surface,,,,1,7
Ellipticity (oblate),0.495352,,Surface,,,,1,8
Ellipticity (oblate),0.527982,,Surface,,,,1,9
Ellipticity (oblate),0.381958,,Surface,,,,1,10
Ellipticity (oblate),0.670554,,Surface,,,,1,11
Ellipticity (oblate),0.584353,,Surface,,,,1,12
Ellipticity (oblate),0.740053,,Surface,,,,1,13
Ellipticity (oblate),0.387961,,Surface,,,,1,14
Ellipticity (oblate),0.394285,,Surface,,,,1,15
Ellipticity (oblate),0.22558,,Surface,,,,1,16
Ellipticity (oblate),0.484094,,Surface,,,,1,17
Ellipticity (oblate),0.132994,,Surface,,,,1,18
Ellipticity (oblate),0.347828,,Surface,,,,1,19
Ellipticity (oblate),0.5472,,Surface,,,,1,20
Ellipticity (oblate),0.000481463,,Surface,,,,1,21
Ellipticity (oblate),0.480757,,Surface,,,,1,22
Ellipticity (oblate),0.438768,,Surface,,,,1,23
Ellipticity (oblate),0.00047908,,Surface,,,,1,24
Ellipticity (oblate),0.879164,,Surface,,,,1,25
Ellipticity (oblate),0.554569,,Surface,,,,1,26
Ellipticity (oblate),0.490897,,Surface,,,,1,27
Ellipticity (oblate),0.716014,,Surface,,,,1,28
Ellipticity (oblate),0.527964,,Surface,,,,1,29
Ellipticity (oblate),0.407292,,Surface,,,,1,30
Ellipticity (oblate),0.355397,,Surface,,,,1,31
Ellipticity (oblate),0.182654,,Surface,,,,1,32
Ellipticity (oblate),0.264109,,Surface,,,,1,33
Ellipticity (oblate),0.585138,,Surface,,,,1,34
Ellipticity (oblate),0.744389,,Surface,,,,1,35
Ellipticity (oblate),0.634053,,Surface,,,,1,36
Ellipticity (oblate),0.182657,,Surface,,,,1,37
Ellipticity (oblate),0.241608,,Surface,,,,1,38
Ellipticity (oblate),0.328226,,Surface,,,,1,39
Ellipticity (oblate),0.607561,,Surface,,,,1,40
Ellipticity (oblate),0.410039,,Surface,,,,1,41
Ellipticity (oblate),0.508483,,Surface,,,,1,42
Ellipticity (oblate),0.585051,,Surface,,,,1,43
Ellipticity (oblate),0.768658,,Surface,,,,1,44
Ellipticity (oblate),0.49085,,Surface,,,,1,45
Ellipticity (oblate),0.698719,,Surface,,,,1,46
Ellipticity (oblate),0.55994,,Surface,,,,1,47
Ellipticity (oblate),0.724892,,Surface,,,,1,48
Ellipticity (oblate),0.241392,,Surface,,,,1,49
Ellipticity (prolate),0.0855687,,Surface,,,,1,0
Ellipticity (prolate),0.49989,,Surface,,,,1,1
Ellipticity (prolate),0.475235,,Surface,,,,1,2
Ellipticity (prolate),0.475236,,Surface,,,,1,3
Ellipticity (prolate),0.394115,,Surface,,,,1,4
Ellipticity (prolate),0.247678,,Surface,,,,1,5
Ellipticity (prolate),0.247683,,Surface,,,,1,6
Ellipticity (prolate),0.229098,,Surface,,,,1,7
Ellipticity (prolate),0.326185,,Surface,,,,1,8
Ellipticity (prolate),0.247648,,Surface,,,,1,9
Ellipticity (prolate),0.475289,,Surface,,,,1,10
Ellipticity (prolate),0.110301,,Surface,,,,1,11
Ellipticity (prolate),0.280332,,Surface,,,,1,12
Ellipticity (prolate),0.0524241,,Surface,,,,1,13
Ellipticity (prolate),0.355731,,Surface,,,,1,14
Ellipticity (prolate),0.457152,,Surface,,,,1,15
Ellipticity (prolate),0.351898,,Surface,,,,1,16
Ellipticity (prolate),0.364574,,Surface,,,,1,17
Ellipticity (prolate),0.914159,,Surface,,,,1,18
Ellipticity (prolate),0.516874,,Surface,,,,1,19
Ellipticity (prolate),0.30223,,Surface,,,,1,20
Ellipticity (prolate),0.00043374,,Surface,,,,1,21
Ellipticity (prolate),0.352251,,Surface,,,,1,22
Ellipticity (prolate),0.4282,,Surface,,,,1,23
Ellipticity (prolate),0.000436124,,Surface,,,,1,24
Ellipticity (prolate),0.0849234,,Surface,,,,1,25
Ellipticity (prolate),0.227418,,Surface,,,,1,26
Ellipticity (prolate),0.290245,,Surface,,,,1,27
Ellipticity (prolate),0.096428,,Surface,,,,1,28
Ellipticity (prolate),0.247683,,Surface,,,,1,29
Ellipticity (prolate),0.22602,,Surface,,,,1,30
Ellipticity (prolate),0.469599,,Surface,,,,1,31
Ellipticity (prolate),0.312436,,Surface,,,,1,32
Ellipticity (prolate),0.565558,,Surface,,,,1,33
Ellipticity (prolate),0.0940389,,Surface,,,,1,34
Ellipticity (prolate),0.161362,,Surface,,,,1,35
Ellipticity (prolate),0.20783,,Surface,,,,1,36
Ellipticity (prolate),0.312338,,Surface,,,,1,37
Ellipticity (prolate),0.381436,,Surface,,,,1,38
Ellipticity (prolate),0.384529,,Surface,,,,1,39
Ellipticity (prolate),0.261352,,Surface,,,,1,40
Ellipticity (prolate),0.289128,,Surface,,,,1,41
Ellipticity (prolate),0.349993,,Surface,,,,1,42
Ellipticity (prolate),0.261044,,Surface,,,,1,43
Ellipticity (prolate),0.096321,,Surface,,,,1,44
Ellipticity (prolate),0.290287,,Surface,,,,1,45
Ellipticity (prolate),0.175849,,Surface,,,,1,46
Ellipticity (prolate),0.239021,,Surface,,,,1,47
Ellipticity (prolate),0.109666,,Surface,,,,1,48
Ellipticity (prolate),0.242074,,Surface,,,,1,49
Generation,0,,Surface,,,,1,0
Generation,0,,Surface,,,,1,1
Generation,0,,Surface,,,,1,2
Generation,0,,Surface,,,,1,3
Generation,0,,Surface,,,,1,4
Generation,0,,Surface,,,,1,5
Generation,0,,Surface,,,,1,6
Generation,0,,Surface,,,,1,7
Generation,0,,Surface,,,,1,8
Generation,0,,Surface,,,,1,9
Generation,0,,Surface,,,,1,10
Generation,0,,Surface,,,,1,11
Generation,0,,Surface,,,,1,12
Generation,0,,Surface,,,,1,13
Generation,0,,Surface,,,,1,14
Generation,0,,Surface,,,,1,15
Generation,0,,Surface,,,,1,16
Generation,0,,Surface,,,,1,17
Generation,0,,Surface,,,,1,18
Generation,0,,Surface,,,,1,19
Generation,0,,Surface,,,,1,20
Generation,0,,Surface,,,,1,21
Generation,0,,Surface,,,,1,22
Generation,0,,Surface,,,,1,23
Generation,0,,Surface,,,,1,24
Generation,0,,Surface,,,,1,25
Generation,0,,Surface,,,,1,26
Generation,0,,Surface,,,,1,27
Generation,0,,Surface,,,,1,28
Generation,0,,Surface,,,,1,29
Generation,0,,Surface,,,,1,30
Generation,0,,Surface,,,,1,31
Generation,0,,Surface,,,,1,32
Generation,0,,Surface,,,,1,33
Generation,0,,Surface,,,,1,34
Generation,0,,Surface,,,,1,35
Generation,0,,Surface,,,,1,36
Generation,0,,Surface,,,,1,37
Generation,0,,Surface,,,,1,38
Generation,0,,Surface,,,,1,39
Generation,0,,Surface,,,,1,40
Generation,0,,Surface,,,,1,41
Generation,0,,Surface,,,,1,42
Generation,0,,Surface,,,,1,43
Generation,0,,Surface,,,,1,44
Generation,0,,Surface,,,,1,45
Generation,0,,Surface,,,,1,46
Generation,0,,Surface,,,,1,47
Generation,0,,Surface,,,,1,48
Generation,0,,Surface,,,,1,49
Intensity Max,2,,Surface,1,,Image 1,1,0
Intensity Max,5,,Surface,2,,Image 1,1,0
Intensity Max,30,,Surface,3,,Image 1,1,0
Intensity Max,39,,Surface,4,,Image 1,1,0
Intensity Max,39,,Surface,5,,Image 1,1,0
Intensity Max,2,,Surface,6,,Image 1,1,0
Intensity Max,5,,Surface,7,,Image 1,1,0
Intensity Max,3,,Surface,1,,Image 1,1,1
Intensity Max,64,,Surface,2,,Image 1,1,1
Intensity Max,37,,Surface,3,,Image 1,1,1
Intensity Max,57,,Surface,4,,Image 1,1,1
Intensity Max,57,,Surface,5,,Image 1,1,1
Intensity Max,3,,Surface,6,,Image 1,1,1
Intensity Max,64,,Surface,7,,Image 1,1,1
Intensity Max,3,,Surface,1,,Image 1,1,2
Intensity Max,0,,Surface,2,,Image 1,1,2
Intensity Max,2,,Surface,3,,Image 1,1,2
Intensity Max,27,,Surface,4,,Image 1,1,2
Intensity Max,27,,Surface,5,,Image 1,1,2
Intensity Max,3,,Surface,6,,Image 1,1,2
Intensity Max,0,,Surface,7,,Image 1,1,2
Intensity Max,2,,Surface,1,,Image 1,1,3
Intensity Max,1,,Surface,2,,Image 1,1,3
Intensity Max,10,,Surface,3,,Image 1,1,3
Intensity Max,24,,Surface,4,,Image 1,1,3
Intensity Max,24,,Surface,5,,Image 1,1,3
Intensity Max,2,,Surface,6,,Image 1,1,3
Intensity Max,1,,Surface,7,,Image 1,1,3
Intensity Max,0,,Surface,1,,Image 1,1,4
Intensity Max,2,,Surface,2,,Image 1,1,4
Intensity Max,5,,Surface,3,,Image 1,1,4
Intensity Max,6,,Surface,4,,Image 1,1,4
Intensity Max,6,,Surface,5,,Image 1,1,4
Intensity Max,0,,Surface,6,,Image 1,1,4
Intensity Max,2,,Surface,7,,Image 1,1,4
Intensity Max,2,,Surface,1,,Image 1,1,5
Intensity Max,0,,Surface,2,,Image 1,1,5
Intensity Max,1,,Surface,3,,Image 1,1,5
Intensity Max,14,,Surface,4,,Image 1,1,5
Intensity Max,14,,Surface,5,,Image 1,1,5
Intensity Max,2,,Surface,6,,Image 1,1,5
Intensity Max,0,,Surface,7,,Image 1,1,5
Intensity Max,4,,Surface,1,,Image 1,1,6
Intensity Max,0,,Surface,2,,Image 1,1,6
Intensity Max,6,,Surface,3,,Image 1,1,6
Intensity Max,23,,Surface,4,,Image 1,1,6
Intensity Max,23,,Surface,5,,Image 1,1,6
Intensity Max,4,,Surface,6,,Image 1,1,6
Intensity Max,0,,Surface,7,,Image 1,1,6
Intensity Max,4,,Surface,1,,Image 1,1,7
Intensity Max,0,,Surface,2,,Image 1,1,7
Intensity Max,6,,Surface,3,,Image 1,1,7
Intensity Max,14,,Surface,4,,Image 1,1,7
Intensity Max,14,,Surface,5,,Image 1,1,7
Intensity Max,4,,Surface,6,,Image 1,1,7
Intensity Max,0,,Surface,7,,Image 1,1,7
Intensity Max,4,,Surface,1,,Image 1,1,8
Intensity Max,23,,Surface,2,,Image 1,1,8
Intensity Max,23,,Surface,3,,Image 1,1,8
Intensity Max,67,,Surface,4,,Image 1,1,8
Intensity Max,67,,Surface,5,,Image 1,1,8
Intensity Max,4,,Surface,6,,Image 1,1,8
Intensity Max,23,,Surface,7,,Image 1,1,8
Intensity Max,5,,Surface,1,,Image 1,1,9
Intensity Max,0,,Surface,2,,Image 1,1,9
Intensity Max,8,,Surface,3,,Image 1,1,9
Intensity Max,9,,Surface,4,,Image 1,1,9
Intensity Max,9,,Surface,5,,Image 1,1,9
Intensity Max,5,,Surface,6,,Image 1,1,9
Intensity Max,0,,Surface,7,,Image 1,1,9
Intensity Max,2,,Surface,1,,Image 1,1,10
Intensity Max,0,,Surface,2,,Image 1,1,10
Intensity Max,14,,Surface,3,,Image 1,1,10
Intensity Max,6,,Surface,4,,Image 1,1,10
Intensity Max,6,,Surface,5,,Image 1,1,10
Intensity Max,2,,Surface,6,,Image 1,1,10
Intensity Max,0,,Surface,7,,Image 1,1,10
Intensity Max,4,,Surface,1,,Image 1,1,11
Intensity Max,2,,Surface,2,,Image 1,1,11
Intensity Max,1,,Surface,3,,Image 1,1,11
Intensity Max,16,,Surface,4,,Image 1,1,11
Intensity Max,16,,Surface,5,,Image 1,1,11
Intensity Max,4,,Surface,6,,Image 1,1,11
Intensity Max,2,,Surface,7,,Image 1,1,11
Intensity Max,5,,Surface,1,,Image 1,1,12
Intensity Max,56,,Surface,2,,Image 1,1,12
Intensity Max,15,,Surface,3,,Image 1,1,12
Intensity Max,45,,Surface,4,,Image 1,1,12
Intensity Max,45,,Surface,5,,Image 1,1,12
Intensity Max,5,,Surface,6,,Image 1,1,12
Intensity Max,56,,Surface,7,,Image 1,1,12
Intensity Max,5,,Surface,1,,Image 1,1,13
Intensity Max,15,,Surface,2,,Image 1,1,13
Intensity Max,56,,Surface,3,,Image 1,1,13
Intensity Max,46,,Surface,4,,Image 1,1,13
Intensity Max,46,,Surface,5,,Image 1,1,13
Intensity Max,5,,Surface,6,,Image 1,1,13
Intensity Max,15,,Surface,7,,Image 1,1,13
Intensity Max,5,,Surface,1,,Image 1,1,14
Intensity Max,19,,Surface,2,,Image 1,1,14
Intensity Max,34,,Surface,3,,Image 1,1,14
Intensity Max,64,,Surface,4,,Image 1,1,14
Intensity Max,64,,Surface,5,,Image 1,1,14
Intensity Max,5,,Surface,6,,Image 1,1,14
Intensity Max,19,,Surface,7,,Image 1,1,14
Intensity Max,8,,Surface,1,,Image 1,1,15
Intensity Max,53,,Surface,2,,Image 1,1,15
Intensity Max,13,,Surface,3,,Image 1,1,15
Intensity Max,95,,Surface,4,,Image 1,1,15
Intensity Max,95,,Surface,5,,Image 1,1,15
Intensity Max,8,,Surface,6,,Image 1,1,15
Intensity Max,53,,Surface,7,,Image 1,1,15
Intensity Max,8,,Surface,1,,Image 1,1,16
Intensity Max,22,,Surface,2,,Image 1,1,16
Intensity Max,23,,Surface,3,,Image 1,1,16
Intensity Max,38,,Surface,4,,Image 1,1,16
Intensity Max,38,,Surface,5,,Image 1,1,16
Intensity Max,7,,Surface,6,,Image 1,1,16
Intensity Max,22,,Surface,7,,Image 1,1,16
Intensity Max,4,,Surface,1,,Image 1,1,17
Intensity Max,20,,Surface,2,,Image 1,1,17
Intensity Max,14,,Surface,3,,Image 1,1,17
Intensity Max,79,,Surface,4,,Image 1,1,17
Intensity Max,79,,Surface,5,,Image 1,1,17
Intensity Max,4,,Surface,6,,Image 1,1,17
Intensity Max,20,,Surface,7,,Image 1,1,17
Intensity Max,0,,Surface,1,,Image 1,1,18
Intensity Max,0,,Surface,2,,Image 1,1,18
Intensity Max,5,,Surface,3,,Image 1,1,18
Intensity Max,7,,Surface,4,,Image 1,1,18
Intensity Max,7,,Surface,5,,Image 1,1,18
Intensity Max,0,,Surface,6,,Image 1,1,18
Intensity Max,0,,Surface,7,,Image 1,1,18
Intensity Max,12,,Surface,1,,Image 1,1,19
Intensity Max,26,,Surface,2,,Image 1,1,19
Intensity Max,60,,Surface,3,,Image 1,1,19
Intensity Max,117,,Surface,4,,Image 1,1,19
Intensity Max,117,,Surface,5,,Image 1,1,19
Intensity Max,12,,Surface,6,,Image 1,1,19
Intensity Max,26,,Surface,7,,Image 1,1,19
Intensity Max,2,,Surface,1,,Image 1,1,20
Intensity Max,40,,Surface,2,,Image 1,1,20
Intensity Max,9,,Surface,3,,Image 1,1,20
Intensity Max,112,,Surface,4,,Image 1,1,20
Intensity Max,112,,Surface,5,,Image 1,1,20
Intensity Max,2,,Surface,6,,Image 1,1,20
Intensity Max,40,,Surface,7,,Image 1,1,20
Intensity Max,0,,Surface,1,,Image 1,1,21
Intensity Max,2,,Surface,2,,Image 1,1,21
Intensity Max,3,,Surface,3,,Image 1,1,21
Intensity Max,13,,Surface,4,,Image 1,1,21
Intensity Max,13,,Surface,5,,Image 1,1,21
Intensity Max,0,,Surface,6,,Image 1,1,21
Intensity Max,2,,Surface,7,,Image 1,1,21
Intensity Max,6,,Surface,1,,Image 1,1,22
Intensity Max,43,,Surface,2,,Image 1,1,22
Intensity Max,30,,Surface,3,,Image 1,1,22
Intensity Max,112,,Surface,4,,Image 1,1,22
Intensity Max,112,,Surface,5,,Image 1,1,22
Intensity Max,6,,Surface,6,,Image 1,1,22
Intensity Max,43,,Surface,7,,Image 1,1,22
Intensity Max,2,,Surface,1,,Image 1,1,23
Intensity Max,2,,Surface,2,,Image 1,1,23
Intensity Max,1,,Surface,3,,Image 1,1,23
Intensity Max,23,,Surface,4,,Image 1,1,23
Intensity Max,23,,Surface,5,,Image 1,1,23
Intensity Max,2,,Surface,6,,Image 1,1,23
Intensity Max,2,,Surface,7,,Image 1,1,23
Intensity Max,0,,Surface,1,,Image 1,1,24
Intensity Max,0,,Surface,2,,Image 1,1,24
Intensity Max,2,,Surface,3,,Image 1,1,24
Intensity Max,7,,Surface,4,,Image 1,1,24
Intensity Max,7,,Surface,5,,Image 1,1,24
Intensity Max,0,,Surface,6,,Image 1,1,24
Intensity Max,0,,Surface,7,,Image 1,1,24
Intensity Max,0,,Surface,1,,Image 1,1,25
