
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,3.02704,um^2,Dendrite,,1,,2,,1,,100000005,510000000002,
Dendrite Area,11.6301,um^2,Dendrite,,2,,2,,1,,100000005,510000000009,
Dendrite Area,16.4566,um^2,Dendrite,,3,,2,,1,,100000005,510000000030,
Dendrite Area,14.1968,um^2,Dendrite,,4,,2,,1,,100000005,510000000058,
Dendrite Area,5.70713,um^2,Dendrite,,5,,2,,1,,100000005,510000000087,
Dendrite Area,30.7542,um^2,Dendrite,,6,,2,,1,,100000005,510000000095,
Dendrite Area,5.2394,um^2,Dendrite,,7,,2,,1,,100000005,510000000132,
Dendrite Area,21.421,um^2,Dendrite,,8,,2,,1,,100000005,510000000136,
Dendrite Area,6.19321,um^2,Dendrite,,9,,2,,1,,100000005,510000000157,
Dendrite Area,20.7845,um^2,Dendrite,,10,,2,,1,,100000005,510000000165,
Dendrite Area,4.11082,um^2,Dendrite,,11,,2,,1,,100000005,510000000192,
Dendrite Area,11.3262,um^2,Dendrite,,12,,2,,1,,100000005,510000000196,
Dendrite Area,14.4368,um^2,Dendrite,,13,,2,,1,,100000005,510000000207,
Dendrite Area,29.3605,um^2,Dendrite,,14,,2,,1,,100000005,510000000224,
Dendrite Area,47.5219,um^2,Dendrite,,15,,3,,1,,100000005,510000000277,
Dendrite Area,14.0288,um^2,Dendrite,,16,,4,,1,,100000005,510000000383,
Dendrite Area,40.9864,um^2,Dendrite,,14,,3,,1,,100000005,510000000448,
Dendrite Area,49.3405,um^2,Dendrite,,15,,4,,1,,100000005,510000000537,
Dendrite Area,8.32019,um^2,Dendrite,,1,,1,,1,,100000005,510000000677,
Dendrite Area,12.9861,um^2,Dendrite,,2,,1,,1,,100000005,510000000691,
Dendrite Area,105.385,um^2,Dendrite,,3,,2,,1,,100000005,510000000720,
Dendrite Area,30.1074,um^2,Dendrite,,8,,3,,1,,100000005,510000001052,
Dendrite Area,25.3519,um^2,Dendrite,,9,,3,,1,,100000005,510000001097,
Dendrite Area,39.1675,um^2,Dendrite,,10,,4,,1,,100000005,510000001149,
Dendrite Area,28.1761,um^2,Dendrite,,14,,3,,1,,100000005,510000001258,
Dendrite Area,30.9935,um^2,Dendrite,,15,,4,,1,,100000005,510000001323,
Dendrite Area,14.9621,um^2,Dendrite,,2,,3,,1,,100000005,510000001391,
Dendrite Area,15.6516,um^2,Dendrite,,3,,4,,1,,100000005,510000001425,
Dendrite Area,4.17228,um^2,Dendrite,,4,,5,,1,,100000005,510000001455,
Dendrite Area,15.2098,um^2,Dendrite,,5,,6,,1,,100000005,510000001466,
