
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,26.328,um^2,Dendrite,,5,,1,,1,,100000005,510000001590,
Dendrite Area,18.9192,um^2,Dendrite,,6,,1,,1,,100000005,510000001654,
Dendrite Area,21.7708,um^2,Dendrite,,7,,1,,1,,100000005,510000001718,
Dendrite Area,27.8333,um^2,Dendrite,,8,,2,,1,,100000005,510000001772,
Dendrite Area,22.9745,um^2,Dendrite,,8,,1,,1,,100000005,510000001861,
Dendrite Area,21.1469,um^2,Dendrite,,9,,2,,1,,100000005,510000001923,
Dendrite Area,16.3723,um^2,Dendrite,,10,,3,,1,,100000005,510000002003,
Dendrite Area,23.9848,um^2,Dendrite,,11,,4,,1,,100000005,510000002067,
Dendrite Area,1.82429,um^2,Dendrite,,12,,5,,1,,100000005,510000002160,
Dendrite Area,11.5665,um^2,Dendrite,,12,,4,,1,,100000005,510000003300,
Dendrite Area,5.03075,um^2,Dendrite,,9,,1,,1,,100000005,510000003447,
Dendrite Area,42.304,um^2,Dendrite,,10,,1,,1,,100000005,510000003460,
Dendrite Area,21.7958,um^2,Dendrite,,11,,3,,1,,100000005,510000003613,
Dendrite Area,16.5706,um^2,Dendrite,,10,,2,,1,,100000005,510000003900,
Dendrite Area,16.5159,um^2,Dendrite,,10,,2,,1,,100000005,510000004016,
Dendrite Area,8.79094,um^2,Dendrite,,7,,2,,1,,100000005,510000004721,
Dendrite Area,7.76727,um^2,Dendrite,,6,,2,,1,,100000005,510000004851,
Dendrite Area,41.0494,um^2,Dendrite,,2,,2,,1,,100000005,510000005566,
Dendrite Area,19.6155,um^2,Dendrite,,3,,2,,1,,100000005,510000005649,
Dendrite Area,89.7369,um^2,Dendrite,,4,,2,,1,,100000005,510000005696,
Dendrite Area,43.9961,um^2,Dendrite,,5,,2,,1,,100000005,510000005935,
Dendrite Area,35.3545,um^2,Dendrite,,6,,2,,1,,100000005,510000006067,
Dendrite Area,1.33092,um^2,Dendrite,,7,,2,,1,,100000005,510000006198,
Dendrite Area,5.85293,um^2,Dendrite,,2,,1,,1,,100000005,510000006203,
Dendrite Area,49.2821,um^2,Dendrite,,3,,2,,1,,100000005,510000006213,
Dendrite Area,38.3709,um^2,Dendrite,,4,,2,,1,,100000005,510000006324,
Dendrite Area,41.1797,um^2,Dendrite,,5,,3,,1,,100000005,510000006443,
Dendrite Area,20.5008,um^2,Dendrite,,4,,3,,1,,100000005,510000006569,
Dendrite Area,52.954,um^2,Dendrite,,5,,3,,1,,100000005,510000006647,
Dendrite Area,9.84537,um^2,Dendrite,,7,,3,,1,,100000005,510000006861,
Dendrite Area,2.2025,um^2,Dendrite,,2,,3,,1,,100000005,510000006936,
Dendrite Area,75.0696,um^2,Dendrite,,3,,4,,1,,100000005,510000006942,
Dendrite Area,63.1642,um^2,Dendrite,,2,,2,,1,,100000005,510000007191,
Dendrite Area,12.7438,um^2,Dendrite,,3,,1,,1,,100000005,510000007330,
Dendrite Area,73.9443,um^2,Dendrite,,4,,2,,1,,100000005,510000007351,
Dendrite Area,10.3667,um^2,Dendrite,,5,,3,,1,,100000005,510000007513,
Dendrite Area,31.1223,um^2,Dendrite,,6,,3,,1,,100000005,510000007547,
Dendrite Area,29.9325,um^2,Dendrite,,6,,3,,1,,100000005,510000007629,
Dendrite Area,26.4027,um^2,Dendrite,,5,,4,,1,,100000005,510000007739,
Dendrite Area,26.0696,um^2,Dendrite,,6,,5,,1,,100000005,510000007855,
Dendrite Area,15.7784,um^2,Dendrite,,6,,4,,1,,100000005,510000007944,
Dendrite Area,15.6453,um^2,Dendrite,,6,,4,,1,,100000005,510000007993,
Dendrite Area,21.7187,um^2,Dendrite,,5,,2,,1,,100000005,510000008063,
Dendrite Area,25.0666,um^2,Dendrite,,3,,3,,1,,100000005,510000008208,
Dendrite Area,14.5551,um^2,Dendrite,,4,,3,,1,,100000005,510000008310,
Dendrite Area,2.1735,um^2,Dendrite,,4,,1,,1,,100000005,510000008373,
Dendrite Area,47.4611,um^2,Dendrite,,5,,2,,1,,100000005,510000008376,
Dendrite Area,29.1912,um^2,Dendrite,,3,,3,,1,,100000005,510000008514,
Dendrite Area,0.242674,um^2,Dendrite,,0,,1,,1,,100000005,510000008593,
Dendrite Area,0.286552,um^2,Dendrite,,1,,2,,1,,100000005,510000008594,
Dendrite Area,0.638119,um^2,Dendrite,,1,,1,,1,,100000005,510000008595,
Dendrite Branch Depth,5,,Dendrite,,5,,1,,1,,100000005,510000001590,
Dendrite Branch Depth,6,,Dendrite,,6,,1,,1,,100000005,510000001654,
Dendrite Branch Depth,7,,Dendrite,,7,,1,,1,,100000005,510000001718,
Dendrite Branch Depth,8,,Dendrite,,8,,2,,1,,100000005,510000001772,
Dendrite Branch Depth,8,,Dendrite,,8,,1,,1,,100000005,510000001861,
Dendrite Branch Depth,9,,Dendrite,,9,,2,,1,,100000005,510000001923,
Dendrite Branch Depth,10,,Dendrite,,10,,3,,1,,100000005,510000002003,
Dendrite Branch Depth,11,,Dendrite,,11,,4,,1,,100000005,510000002067,
Dendrite Branch Depth,12,,Dendrite,,12,,5,,1,,100000005,510000002160,
Dendrite Branch Depth,12,,Dendrite,,12,,4,,1,,100000005,510000003300,
Dendrite Branch Depth,9,,Dendrite,,9,,1,,1,,100000005,510000003447,
Dendrite Branch Depth,10,,Dendrite,,10,,1,,1,,100000005,510000003460,
Dendrite Branch Depth,11,,Dendrite,,11,,3,,1,,100000005,510000003613,
Dendrite Branch Depth,10,,Dendrite,,10,,2,,1,,100000005,510000003900,
Dendrite Branch Depth,10,,Dendrite,,10,,2,,1,,100000005,510000004016,
Dendrite Branch Depth,7,,Dendrite,,7,,2,,1,,100000005,510000004721,
Dendrite Branch Depth,6,,Dendrite,,6,,2,,1,,100000005,510000004851,
Dendrite Branch Depth,2,,Dendrite,,2,,2,,1,,100000005,510000005566,
Dendrite Branch Depth,3,,Dendrite,,3,,2,,1,,100000005,510000005649,
Dendrite Branch Depth,4,,Dendrite,,4,,2,,1,,100000005,510000005696,
Dendrite Branch Depth,5,,Dendrite,,5,,2,,1,,100000005,510000005935,
Dendrite Branch Depth,6,,Dendrite,,6,,2,,1,,100000005,510000006067,
Dendrite Branch Depth,7,,Dendrite,,7,,2,,1,,100000005,510000006198,
Dendrite Branch Depth,2,,Dendrite,,2,,1,,1,,100000005,510000006203,
Dendrite Branch Depth,3,,Dendrite,,3,,2,,1,,100000005,510000006213,
Dendrite Branch Depth,4,,Dendrite,,4,,2,,1,,100000005,510000006324,
Dendrite Branch Depth,5,,Dendrite,,5,,3,,1,,100000005,510000006443,
Dendrite Branch Depth,4,,Dendrite,,4,,3,,1,,100000005,510000006569,
Dendrite Branch Depth,5,,Dendrite,,5,,3,,1,,100000005,510000006647,
Dendrite Branch Depth,7,,Dendrite,,7,,3,,1,,100000005,510000006861,
Dendrite Branch Depth,2,,Dendrite,,2,,3,,1,,100000005,510000006936,
