
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,3.19499,um^2,Dendrite,,1,,1,,1,,100000001,510000000002,
Dendrite Area,37.3012,um^2,Dendrite,,2,,2,,1,,100000001,510000000004,
Dendrite Area,9.26989,um^2,Dendrite,,3,,2,,1,,100000001,510000000069,
Dendrite Area,11.3075,um^2,Dendrite,,4,,3,,1,,100000001,510000000109,
Dendrite Area,7.11963,um^2,Dendrite,,5,,3,,1,,100000001,510000000167,
Dendrite Area,3.76347,um^2,Dendrite,,6,,4,,1,,100000001,510000000206,
Dendrite Area,11.0116,um^2,Dendrite,,1,,2,,1,,100000001,510000000225,
Dendrite Area,64.9363,um^2,Dendrite,,2,,2,,1,,100000001,510000000233,
Dendrite Area,3.42146,um^2,Dendrite,,3,,3,,1,,100000001,510000000398,
Dendrite Area,25.8313,um^2,Dendrite,,4,,4,,1,,100000001,510000000408,
Dendrite Area,16.8443,um^2,Dendrite,,5,,5,,1,,100000001,510000000536,
Dendrite Area,21.3168,um^2,Dendrite,,4,,3,,1,,100000001,510000000624,
Dendrite Area,13.0466,um^2,Dendrite,,5,,4,,1,,100000001,510000000718,
Dendrite Area,21.3271,um^2,Dendrite,,6,,4,,1,,100000001,510000000769,
Dendrite Area,21.1653,um^2,Dendrite,,2,,3,,1,,100000001,510000000833,
Dendrite Area,7.64514,um^2,Dendrite,,3,,3,,1,,100000001,510000000891,
Dendrite Area,8.44298,um^2,Dendrite,,4,,3,,1,,100000001,510000000927,
Dendrite Area,28.7859,um^2,Dendrite,,5,,3,,1,,100000001,510000000961,
Dendrite Area,2.72557,um^2,Dendrite,,6,,3,,1,,100000001,510000001076,
Dendrite Area,28.5143,um^2,Dendrite,,7,,3,,1,,100000001,510000001087,
Dendrite Area,13.0065,um^2,Dendrite,,4,,4,,1,,100000001,510000001230,
Dendrite Area,12.3159,um^2,Dendrite,,5,,4,,1,,100000001,510000001295,
Dendrite Area,5.69126,um^2,Dendrite,,8,,3,,1,,100000001,510000001390,
Dendrite Area,4.52472,um^2,Dendrite,,4,,2,,1,,100000001,510000001424,
Dendrite Area,7.70219,um^2,Dendrite,,5,,2,,1,,100000001,510000001442,
Dendrite Area,8.10141,um^2,Dendrite,,6,,3,,1,,100000001,510000001475,
Dendrite Area,2.19623,um^2,Dendrite,,7,,3,,1,,100000001,510000001507,
Dendrite Area,12.215,um^2,Dendrite,,6,,2,,1,,100000001,510000001517,
Dendrite Area,50.5201,um^2,Dendrite,,7,,2,,1,,100000001,510000001570,
Dendrite Area,30.4839,um^2,Dendrite,,5,,4,,1,,100000001,510000001807,
Dendrite Area,1.00212,um^2,Dendrite,,7,,4,,1,,100000001,510000001944,
Dendrite Area,48.3401,um^2,Dendrite,,8,,5,,1,,100000001,510000001948,
Dendrite Area,116.436,um^2,Dendrite,,1,,2,,1,,100000001,510000003002,
Dendrite Area,30.8586,um^2,Dendrite,,5,,3,,1,,100000001,510000004114,
Dendrite Area,14.5568,um^2,Dendrite,,8,,4,,1,,100000001,510000004604,
Dendrite Area,13.707,um^2,Dendrite,,5,,4,,1,,100000001,510000006446,
Dendrite Area,15.787,um^2,Dendrite,,5,,5,,1,,100000001,510000007843,
Dendrite Area,7.4936,um^2,Dendrite,,7,,3,,1,,100000001,510000008497,
Dendrite Area,11.9239,um^2,Dendrite,,6,,5,,1,,100000001,510000008611,
