Detailed,,,,,,,,
 ==================== ,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Time,ID
Distance to Image Border XY,27.9453,um,Surface,,,Image 1,1,9
Distance to Image Border XY,37.175,um,Surface,,,Image 1,1,10
Distance to Image Border XY,39.9992,um,Surface,,,Image 1,1,11
Distance to Image Border XY,49.6833,um,Surface,,,Image 1,1,12
Distance to Image Border XY,45.8653,um,Surface,,,Image 1,1,13
Distance to Image Border XY,39.13,um,Surface,,,Image 1,1,14
Distance to Image Border XY,40.1298,um,Surface,,,Image 1,1,15
Distance to Image Border XY,32.479,um,Surface,,,Image 1,1,16
Distance to Image Border XY,32.8792,um,Surface,,,Image 1,1,17
Distance to Image Border XY,34.7698,um,Surface,,,Image 1,1,18
Distance to Image Border XY,18.3152,um,Surface,,,Image 1,1,19
Distance to Image Border XY,37.247,um,Surface,,,Image 1,1,20
Distance to Image Border XY,37.8005,um,Surface,,,Image 1,1,21
Distance to Image Border XY,25.9504,um,Surface,,,Image 1,1,22
Distance to Image Border XY,24.85,um,Surface,,,Image 1,1,23
Distance to Image Border XY,24.6384,um,Surface,,,Image 1,1,24
Distance to Image Border XY,46.9699,um,Surface,,,Image 1,1,25
Distance to Image Border XY,49.7394,um,Surface,,,Image 1,1,26
Distance to Image Border XY,48.7458,um,Surface,,,Image 1,1,27
Distance to Image Border XY,48.2767,um,Surface,,,Image 1,1,28
Distance to Image Border XY,37.6458,um,Surface,,,Image 1,1,29
Distance to Image Border XY,41.5074,um,Surface,,,Image 1,1,30
Ellipticity (oblate),0.281193,,Surface,,,,1,0
Ellipticity (oblate),0.448397,,Surface,,,,1,1
Ellipticity (oblate),0.579727,,Surface,,,,1,2
Ellipticity (oblate),0.259705,,Surface,,,,1,3
Ellipticity (oblate),0.707772,,Surface,,,,1,4
Ellipticity (oblate),0.68892,,Surface,,,,1,5
Ellipticity (oblate),0.249078,,Surface,,,,1,6
Ellipticity (oblate),0.431588,,Surface,,,,1,7
Ellipticity (oblate),0.4656,,Surface,,,,1,8
Ellipticity (oblate),0.489082,,Surface,,,,1,9
Ellipticity (oblate),0.988232,,Surface,,,,1,10
Ellipticity (oblate),0.402458,,Surface,,,,1,11
Ellipticity (oblate),0.546441,,Surface,,,,1,12
Ellipticity (oblate),0.618604,,Surface,,,,1,13
Ellipticity (oblate),0.215011,,Surface,,,,1,14
Ellipticity (oblate),0.487453,,Surface,,,,1,15
Ellipticity (oblate),0.296383,,Surface,,,,1,16
Ellipticity (oblate),0.390626,,Surface,,,,1,17
Ellipticity (oblate),0.452416,,Surface,,,,1,18
Ellipticity (oblate),0.592104,,Surface,,,,1,19
Ellipticity (oblate),0.475351,,Surface,,,,1,20
Ellipticity (oblate),0.734615,,Surface,,,,1,21
Ellipticity (oblate),0.556946,,Surface,,,,1,22
Ellipticity (oblate),0.58987,,Surface,,,,1,23
Ellipticity (oblate),0.508505,,Surface,,,,1,24
Ellipticity (oblate),0.332623,,Surface,,,,1,25
Ellipticity (oblate),0.470177,,Surface,,,,1,26
Ellipticity (oblate),0.36949,,Surface,,,,1,27
Ellipticity (oblate),0.171569,,Surface,,,,1,28
Ellipticity (oblate),0.620942,,Surface,,,,1,29
Ellipticity (oblate),0.0986981,,Surface,,,,1,30
Ellipticity (prolate),0.638688,,Surface,,,,1,0
Ellipticity (prolate),0.378,,Surface,,,,1,1
Ellipticity (prolate),0.28461,,Surface,,,,1,2
Ellipticity (prolate),0.684262,,Surface,,,,1,3
Ellipticity (prolate),0.0293344,,Surface,,,,1,4
Ellipticity (prolate),0.154266,,Surface,,,,1,5
Ellipticity (prolate),0.339691,,Surface,,,,1,6
Ellipticity (prolate),0.328731,,Surface,,,,1,7
Ellipticity (prolate),0.337908,,Surface,,,,1,8
Ellipticity (prolate),0.271322,,Surface,,,,1,9
Ellipticity (prolate),0.0114903,,Surface,,,,1,10
Ellipticity (prolate),0.117404,,Surface,,,,1,11
Ellipticity (prolate),0.309502,,Surface,,,,1,12
Ellipticity (prolate),0.116995,,Surface,,,,1,13
Ellipticity (prolate),0.560878,,Surface,,,,1,14
Ellipticity (prolate),0.0772278,,Surface,,,,1,15
Ellipticity (prolate),0.508041,,Surface,,,,1,16
Ellipticity (prolate),0.442922,,Surface,,,,1,17
Ellipticity (prolate),0.404277,,Surface,,,,1,18
Ellipticity (prolate),0.196786,,Surface,,,,1,19
Ellipticity (prolate),0.276998,,Surface,,,,1,20
Ellipticity (prolate),0.172598,,Surface,,,,1,21
Ellipticity (prolate),0.266205,,Surface,,,,1,22
Ellipticity (prolate),0.2549,,Surface,,,,1,23
Ellipticity (prolate),0.330069,,Surface,,,,1,24
Ellipticity (prolate),0.579199,,Surface,,,,1,25
Ellipticity (prolate),0.295511,,Surface,,,,1,26
Ellipticity (prolate),0.520325,,Surface,,,,1,27
Ellipticity (prolate),0.680964,,Surface,,,,1,28
Ellipticity (prolate),0.219424,,Surface,,,,1,29
Ellipticity (prolate),0.89218,,Surface,,,,1,30
Generation,0,,Surface,,,,1,0
Generation,0,,Surface,,,,1,1
Generation,0,,Surface,,,,1,2
Generation,0,,Surface,,,,1,3
Generation,0,,Surface,,,,1,4
Generation,0,,Surface,,,,1,5
Generation,0,,Surface,,,,1,6
Generation,0,,Surface,,,,1,7
Generation,0,,Surface,,,,1,8
Generation,0,,Surface,,,,1,9
Generation,0,,Surface,,,,1,10
Generation,0,,Surface,,,,1,11
Generation,0,,Surface,,,,1,12
Generation,0,,Surface,,,,1,13
Generation,0,,Surface,,,,1,14
Generation,0,,Surface,,,,1,15
Generation,0,,Surface,,,,1,16
Generation,0,,Surface,,,,1,17
Generation,0,,Surface,,,,1,18
Generation,0,,Surface,,,,1,19
Generation,0,,Surface,,,,1,20
Generation,0,,Surface,,,,1,21
Generation,0,,Surface,,,,1,22
Generation,0,,Surface,,,,1,23
Generation,0,,Surface,,,,1,24
Generation,0,,Surface,,,,1,25
Generation,0,,Surface,,,,1,26
Generation,0,,Surface,,,,1,27
Generation,0,,Surface,,,,1,28
Generation,0,,Surface,,,,1,29
Generation,0,,Surface,,,,1,30
Intensity Max,9,,Surface,1,,Image 1,1,0
Intensity Max,29,,Surface,2,,Image 1,1,0
Intensity Max,11,,Surface,3,,Image 1,1,0
Intensity Max,33,,Surface,4,,Image 1,1,0
Intensity Max,9,,Surface,5,,Image 1,1,0
Intensity Max,29,,Surface,6,,Image 1,1,0
Intensity Max,9,,Surface,1,,Image 1,1,1
Intensity Max,30,,Surface,2,,Image 1,1,1
Intensity Max,15,,Surface,3,,Image 1,1,1
Intensity Max,47,,Surface,4,,Image 1,1,1
Intensity Max,9,,Surface,5,,Image 1,1,1
Intensity Max,30,,Surface,6,,Image 1,1,1
Intensity Max,7,,Surface,1,,Image 1,1,2
Intensity Max,40,,Surface,2,,Image 1,1,2
Intensity Max,73,,Surface,3,,Image 1,1,2
Intensity Max,39,,Surface,4,,Image 1,1,2
Intensity Max,7,,Surface,5,,Image 1,1,2
Intensity Max,40,,Surface,6,,Image 1,1,2
Intensity Max,10,,Surface,1,,Image 1,1,3
Intensity Max,51,,Surface,2,,Image 1,1,3
Intensity Max,104,,Surface,3,,Image 1,1,3
Intensity Max,78,,Surface,4,,Image 1,1,3
Intensity Max,10,,Surface,5,,Image 1,1,3
Intensity Max,51,,Surface,6,,Image 1,1,3
Intensity Max,2,,Surface,1,,Image 1,1,4
Intensity Max,5,,Surface,2,,Image 1,1,4
Intensity Max,70,,Surface,3,,Image 1,1,4
Intensity Max,24,,Surface,4,,Image 1,1,4
Intensity Max,2,,Surface,5,,Image 1,1,4
Intensity Max,5,,Surface,6,,Image 1,1,4
Intensity Max,7,,Surface,1,,Image 1,1,5
Intensity Max,17,,Surface,2,,Image 1,1,5
Intensity Max,49,,Surface,3,,Image 1,1,5
Intensity Max,70,,Surface,4,,Image 1,1,5
Intensity Max,7,,Surface,5,,Image 1,1,5
Intensity Max,17,,Surface,6,,Image 1,1,5
Intensity Max,4,,Surface,1,,Image 1,1,6
Intensity Max,2,,Surface,2,,Image 1,1,6
Intensity Max,4,,Surface,3,,Image 1,1,6
Intensity Max,35,,Surface,4,,Image 1,1,6
Intensity Max,4,,Surface,5,,Image 1,1,6
Intensity Max,2,,Surface,6,,Image 1,1,6
Intensity Max,5,,Surface,1,,Image 1,1,7
Intensity Max,5,,Surface,2,,Image 1,1,7
Intensity Max,10,,Surface,3,,Image 1,1,7
Intensity Max,52,,Surface,4,,Image 1,1,7
Intensity Max,5,,Surface,5,,Image 1,1,7
Intensity Max,5,,Surface,6,,Image 1,1,7
Intensity Max,10,,Surface,1,,Image 1,1,8
Intensity Max,18,,Surface,2,,Image 1,1,8
Intensity Max,99,,Surface,3,,Image 1,1,8
Intensity Max,52,,Surface,4,,Image 1,1,8
Intensity Max,10,,Surface,5,,Image 1,1,8
Intensity Max,18,,Surface,6,,Image 1,1,8
Intensity Max,10,,Surface,1,,Image 1,1,9
Intensity Max,25,,Surface,2,,Image 1,1,9
Intensity Max,3,,Surface,3,,Image 1,1,9
Intensity Max,55,,Surface,4,,Image 1,1,9
Intensity Max,10,,Surface,5,,Image 1,1,9
Intensity Max,25,,Surface,6,,Image 1,1,9
Intensity Max,7,,Surface,1,,Image 1,1,10
Intensity Max,6,,Surface,2,,Image 1,1,10
Intensity Max,3,,Surface,3,,Image 1,1,10
Intensity Max,76,,Surface,4,,Image 1,1,10
Intensity Max,7,,Surface,5,,Image 1,1,10
Intensity Max,6,,Surface,6,,Image 1,1,10
Intensity Max,12,,Surface,1,,Image 1,1,11
Intensity Max,10,,Surface,2,,Image 1,1,11
Intensity Max,8,,Surface,3,,Image 1,1,11
Intensity Max,61,,Surface,4,,Image 1,1,11
Intensity Max,12,,Surface,5,,Image 1,1,11
Intensity Max,10,,Surface,6,,Image 1,1,11
Intensity Max,3,,Surface,1,,Image 1,1,12
Intensity Max,2,,Surface,2,,Image 1,1,12
Intensity Max,1,,Surface,3,,Image 1,1,12
Intensity Max,26,,Surface,4,,Image 1,1,12
Intensity Max,3,,Surface,5,,Image 1,1,12
Intensity Max,2,,Surface,6,,Image 1,1,12
Intensity Max,3,,Surface,1,,Image 1,1,13
Intensity Max,7,,Surface,2,,Image 1,1,13
Intensity Max,1,,Surface,3,,Image 1,1,13
Intensity Max,32,,Surface,4,,Image 1,1,13
Intensity Max,3,,Surface,5,,Image 1,1,13
Intensity Max,7,,Surface,6,,Image 1,1,13
Intensity Max,9,,Surface,1,,Image 1,1,14
Intensity Max,16,,Surface,2,,Image 1,1,14
Intensity Max,5,,Surface,3,,Image 1,1,14
Intensity Max,33,,Surface,4,,Image 1,1,14
Intensity Max,9,,Surface,5,,Image 1,1,14
Intensity Max,16,,Surface,6,,Image 1,1,14
Intensity Max,8,,Surface,1,,Image 1,1,15
Intensity Max,18,,Surface,2,,Image 1,1,15
Intensity Max,7,,Surface,3,,Image 1,1,15
Intensity Max,42,,Surface,4,,Image 1,1,15
Intensity Max,8,,Surface,5,,Image 1,1,15
Intensity Max,18,,Surface,6,,Image 1,1,15
Intensity Max,11,,Surface,1,,Image 1,1,16
Intensity Max,34,,Surface,2,,Image 1,1,16
Intensity Max,8,,Surface,3,,Image 1,1,16
Intensity Max,58,,Surface,4,,Image 1,1,16
Intensity Max,11,,Surface,5,,Image 1,1,16
Intensity Max,34,,Surface,6,,Image 1,1,16
Intensity Max,12,,Surface,1,,Image 1,1,17
Intensity Max,25,,Surface,2,,Image 1,1,17
Intensity Max,94,,Surface,3,,Image 1,1,17
Intensity Max,65,,Surface,4,,Image 1,1,17
Intensity Max,12,,Surface,5,,Image 1,1,17
Intensity Max,25,,Surface,6,,Image 1,1,17
Intensity Max,21,,Surface,1,,Image 1,1,18
Intensity Max,41,,Surface,2,,Image 1,1,18
Intensity Max,78,,Surface,3,,Image 1,1,18
Intensity Max,97,,Surface,4,,Image 1,1,18
Intensity Max,21,,Surface,5,,Image 1,1,18
Intensity Max,41,,Surface,6,,Image 1,1,18
Intensity Max,3,,Surface,1,,Image 1,1,19
Intensity Max,9,,Surface,2,,Image 1,1,19
Intensity Max,3,,Surface,3,,Image 1,1,19
Intensity Max,46,,Surface,4,,Image 1,1,19
Intensity Max,3,,Surface,5,,Image 1,1,19
Intensity Max,9,,Surface,6,,Image 1,1,19
Intensity Max,8,,Surface,1,,Image 1,1,20
Intensity Max,9,,Surface,2,,Image 1,1,20
Intensity Max,5,,Surface,3,,Image 1,1,20
Intensity Max,85,,Surface,4,,Image 1,1,20
Intensity Max,8,,Surface,5,,Image 1,1,20
Intensity Max,9,,Surface,6,,Image 1,1,20
Intensity Max,6,,Surface,1,,Image 1,1,21
Intensity Max,10,,Surface,2,,Image 1,1,21
Intensity Max,5,,Surface,3,,Image 1,1,21
Intensity Max,65,,Surface,4,,Image 1,1,21
Intensity Max,6,,Surface,5,,Image 1,1,21
Intensity Max,10,,Surface,6,,Image 1,1,21
Intensity Max,8,,Surface,1,,Image 1,1,22
Intensity Max,15,,Surface,2,,Image 1,1,22
Intensity Max,9,,Surface,3,,Image 1,1,22
Intensity Max,23,,Surface,4,,Image 1,1,22
Intensity Max,8,,Surface,5,,Image 1,1,22
Intensity Max,15,,Surface,6,,Image 1,1,22
Intensity Max,7,,Surface,1,,Image 1,1,23
Intensity Max,7,,Surface,2,,Image 1,1,23
Intensity Max,10,,Surface,3,,Image 1,1,23
Intensity Max,28,,Surface,4,,Image 1,1,23
Intensity Max,7,,Surface,5,,Image 1,1,23
Intensity Max,7,,Surface,6,,Image 1,1,23
Intensity Max,7,,Surface,1,,Image 1,1,24
Intensity Max,34,,Surface,2,,Image 1,1,24
Intensity Max,11,,Surface,3,,Image 1,1,24
Intensity Max,23,,Surface,4,,Image 1,1,24
Intensity Max,7,,Surface,5,,Image 1,1,24
Intensity Max,34,,Surface,6,,Image 1,1,24
Intensity Max,9,,Surface,1,,Image 1,1,25
Intensity Max,40,,Surface,2,,Image 1,1,25
Intensity Max,9,,Surface,3,,Image 1,1,25
Intensity Max,64,,Surface,4,,Image 1,1,25
Intensity Max,9,,Surface,5,,Image 1,1,25
Intensity Max,40,,Surface,6,,Image 1,1,25
Intensity Max,6,,Surface,1,,Image 1,1,26
Intensity Max,35,,Surface,2,,Image 1,1,26
Intensity Max,8,,Surface,3,,Image 1,1,26
Intensity Max,25,,Surface,4,,Image 1,1,26
Intensity Max,6,,Surface,5,,Image 1,1,26
Intensity Max,35,,Surface,6,,Image 1,1,26
Intensity Max,7,,Surface,1,,Image 1,1,27
Intensity Max,32,,Surface,2,,Image 1,1,27
Intensity Max,5,,Surface,3,,Image 1,1,27
Intensity Max,58,,Surface,4,,Image 1,1,27
Intensity Max,7,,Surface,5,,Image 1,1,27
Intensity Max,32,,Surface,6,,Image 1,1,27
Intensity Max,10,,Surface,1,,Image 1,1,28
Intensity Max,27,,Surface,2,,Image 1,1,28
Intensity Max,24,,Surface,3,,Image 1,1,28
Intensity Max,65,,Surface,4,,Image 1,1,28
Intensity Max,10,,Surface,5,,Image 1,1,28
Intensity Max,27,,Surface,6,,Image 1,1,28
Intensity Max,13,,Surface,1,,Image 1,1,29
Intensity Max,42,,Surface,2,,Image 1,1,29
Intensity Max,23,,Surface,3,,Image 1,1,29
Intensity Max,64,,Surface,4,,Image 1,1,29
Intensity Max,13,,Surface,5,,Image 1,1,29
Intensity Max,42,,Surface,6,,Image 1,1,29
Intensity Max,9,,Surface,1,,Image 1,1,30
Intensity Max,39,,Surface,2,,Image 1,1,30
Intensity Max,11,,Surface,3,,Image 1,1,30
Intensity Max,73,,Surface,4,,Image 1,1,30
Intensity Max,9,,Surface,5,,Image 1,1,30
Intensity Max,39,,Surface,6,,Image 1,1,30
Intensity Mean,2.58051,,Surface,1,,Image 1,1,0
Intensity Mean,7.4089,,Surface,2,,Image 1,1,0
Intensity Mean,3.79449,,Surface,3,,Image 1,1,0
Intensity Mean,13.5201,,Surface,4,,Image 1,1,0
Intensity Mean,2.58051,,Surface,5,,Image 1,1,0
Intensity Mean,7.4089,,Surface,6,,Image 1,1,0
Intensity Mean,2.36076,,Surface,1,,Image 1,1,1
Intensity Mean,7.16245,,Surface,2,,Image 1,1,1
Intensity Mean,4.77426,,Surface,3,,Image 1,1,1
Intensity Mean,22.8425,,Surface,4,,Image 1,1,1
Intensity Mean,2.36076,,Surface,5,,Image 1,1,1
Intensity Mean,7.16245,,Surface,6,,Image 1,1,1
Intensity Mean,1.74388,,Surface,1,,Image 1,1,2
Intensity Mean,8.60075,,Surface,2,,Image 1,1,2
Intensity Mean,26.0979,,Surface,3,,Image 1,1,2
Intensity Mean,20.8249,,Surface,4,,Image 1,1,2
Intensity Mean,1.74388,,Surface,5,,Image 1,1,2
Intensity Mean,8.59322,,Surface,6,,Image 1,1,2
Intensity Mean,1.92082,,Surface,1,,Image 1,1,3
Intensity Mean,14.5326,,Surface,2,,Image 1,1,3
Intensity Mean,6.75578,,Surface,3,,Image 1,1,3
Intensity Mean,33.3003,,Surface,4,,Image 1,1,3
Intensity Mean,1.92082,,Surface,5,,Image 1,1,3
Intensity Mean,14.5326,,Surface,6,,Image 1,1,3
Intensity Mean,1.08333,,Surface,1,,Image 1,1,4
Intensity Mean,1.70833,,Surface,2,,Image 1,1,4
Intensity Mean,52.0833,,Surface,3,,Image 1,1,4
Intensity Mean,18.0625,,Surface,4,,Image 1,1,4
Intensity Mean,1.08333,,Surface,5,,Image 1,1,4
Intensity Mean,1.70833,,Surface,6,,Image 1,1,4
Intensity Mean,1.81783,,Surface,1,,Image 1,1,5
Intensity Mean,7.20543,,Surface,2,,Image 1,1,5
Intensity Mean,22.8992,,Surface,3,,Image 1,1,5
Intensity Mean,30.7209,,Surface,4,,Image 1,1,5
Intensity Mean,1.81783,,Surface,5,,Image 1,1,5
Intensity Mean,7.20543,,Surface,6,,Image 1,1,5
Intensity Mean,1.9375,,Surface,1,,Image 1,1,6
Intensity Mean,1.5,,Surface,2,,Image 1,1,6
Intensity Mean,2.28125,,Surface,3,,Image 1,1,6
Intensity Mean,30.375,,Surface,4,,Image 1,1,6
Intensity Mean,1.9375,,Surface,5,,Image 1,1,6
Intensity Mean,1.5,,Surface,6,,Image 1,1,6
Intensity Mean,1.46,,Surface,1,,Image 1,1,7
Intensity Mean,1.91,,Surface,2,,Image 1,1,7
Intensity Mean,5.64,,Surface,3,,Image 1,1,7
Intensity Mean,25.55,,Surface,4,,Image 1,1,7
Intensity Mean,1.46,,Surface,5,,Image 1,1,7
Intensity Mean,1.91,,Surface,6,,Image 1,1,7
Intensity Mean,1.71073,,Surface,1,,Image 1,1,8
Intensity Mean,6.58238,,Surface,2,,Image 1,1,8
Intensity Mean,42.7634,,Surface,3,,Image 1,1,8
Intensity Mean,25.0709,,Surface,4,,Image 1,1,8
Intensity Mean,1.71073,,Surface,5,,Image 1,1,8
Intensity Mean,6.58238,,Surface,6,,Image 1,1,8
Intensity Mean,2.51014,,Surface,1,,Image 1,1,9
Intensity Mean,9.22297,,Surface,2,,Image 1,1,9
Intensity Mean,0.351351,,Surface,3,,Image 1,1,9
Intensity Mean,28.4493,,Surface,4,,Image 1,1,9
Intensity Mean,2.51014,,Surface,5,,Image 1,1,9
Intensity Mean,9.22297,,Surface,6,,Image 1,1,9
Intensity Mean,3.84375,,Surface,1,,Image 1,1,10
Intensity Mean,3.26563,,Surface,2,,Image 1,1,10
Intensity Mean,1.14063,,Surface,3,,Image 1,1,10
Intensity Mean,46.0469,,Surface,4,,Image 1,1,10
Intensity Mean,3.84375,,Surface,5,,Image 1,1,10
Intensity Mean,3.26563,,Surface,6,,Image 1,1,10
Intensity Mean,3.90698,,Surface,1,,Image 1,1,11
Intensity Mean,3.10233,,Surface,2,,Image 1,1,11
Intensity Mean,2.8093,,Surface,3,,Image 1,1,11
Intensity Mean,35.4512,,Surface,4,,Image 1,1,11
Intensity Mean,3.90698,,Surface,5,,Image 1,1,11
Intensity Mean,3.10233,,Surface,6,,Image 1,1,11
Intensity Mean,0.555556,,Surface,1,,Image 1,1,12
Intensity Mean,1.38889,,Surface,2,,Image 1,1,12
Intensity Mean,0.5,,Surface,3,,Image 1,1,12
Intensity Mean,19.1667,,Surface,4,,Image 1,1,12
Intensity Mean,0.555556,,Surface,5,,Image 1,1,12
Intensity Mean,1.38889,,Surface,6,,Image 1,1,12
Intensity Mean,0.532468,,Surface,1,,Image 1,1,13
Intensity Mean,3.97403,,Surface,2,,Image 1,1,13
Intensity Mean,0.818182,,Surface,3,,Image 1,1,13
Intensity Mean,23.5974,,Surface,4,,Image 1,1,13
Intensity Mean,0.532468,,Surface,5,,Image 1,1,13
Intensity Mean,3.97403,,Surface,6,,Image 1,1,13
Intensity Mean,1.71667,,Surface,1,,Image 1,1,14
Intensity Mean,6.60833,,Surface,2,,Image 1,1,14
Intensity Mean,1.71667,,Surface,3,,Image 1,1,14
Intensity Mean,20.2,,Surface,4,,Image 1,1,14
Intensity Mean,1.71667,,Surface,5,,Image 1,1,14
Intensity Mean,6.60833,,Surface,6,,Image 1,1,14
Intensity Mean,2.22767,,Surface,1,,Image 1,1,15
Intensity Mean,5.95677,,Surface,2,,Image 1,1,15
Intensity Mean,1.97406,,Surface,3,,Image 1,1,15
Intensity Mean,26.4006,,Surface,4,,Image 1,1,15
Intensity Mean,2.22767,,Surface,5,,Image 1,1,15
Intensity Mean,5.95677,,Surface,6,,Image 1,1,15
Intensity Mean,1.95949,,Surface,1,,Image 1,1,16
Intensity Mean,11.5056,,Surface,2,,Image 1,1,16
Intensity Mean,1.84513,,Surface,3,,Image 1,1,16
Intensity Mean,30.4256,,Surface,4,,Image 1,1,16
Intensity Mean,1.95795,,Surface,5,,Image 1,1,16
Intensity Mean,11.4872,,Surface,6,,Image 1,1,16
Intensity Mean,2.41355,,Surface,1,,Image 1,1,17
Intensity Mean,7.39869,,Surface,2,,Image 1,1,17
Intensity Mean,25.3119,,Surface,3,,Image 1,1,17
Intensity Mean,24.7538,,Surface,4,,Image 1,1,17
Intensity Mean,2.41321,,Surface,5,,Image 1,1,17
Intensity Mean,7.39557,,Surface,6,,Image 1,1,17
Intensity Mean,2.88665,,Surface,1,,Image 1,1,18
Intensity Mean,6.99885,,Surface,2,,Image 1,1,18
