
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,4.06854,um^2,Dendrite,,1,,2,,1,,100000003,510000000002,
Dendrite Area,22.4844,um^2,Dendrite,,2,,2,,1,,100000003,510000000004,
Dendrite Area,22.0493,um^2,Dendrite,,3,,2,,1,,100000003,510000000043,
Dendrite Area,5.32259,um^2,Dendrite,,4,,2,,1,,100000003,510000000082,
Dendrite Area,26.6021,um^2,Dendrite,,5,,3,,1,,100000003,510000000087,
Dendrite Area,4.03174,um^2,Dendrite,,6,,3,,1,,100000003,510000000149,
Dendrite Area,0.708349,um^2,Dendrite,,7,,3,,1,,100000003,510000000159,
Dendrite Area,23.1553,um^2,Dendrite,,8,,4,,1,,100000003,510000000161,
Dendrite Area,6.43475,um^2,Dendrite,,9,,5,,1,,100000003,510000000227,
Dendrite Area,13.8119,um^2,Dendrite,,10,,6,,1,,100000003,510000000245,
Dendrite Area,14.142,um^2,Dendrite,,5,,2,,1,,100000003,510000000282,
Dendrite Area,2.72903,um^2,Dendrite,,6,,2,,1,,100000003,510000000309,
Dendrite Area,7.13819,um^2,Dendrite,,7,,3,,1,,100000003,510000000314,
Dendrite Area,18.5833,um^2,Dendrite,,8,,3,,1,,100000003,510000000330,
Dendrite Area,15.4081,um^2,Dendrite,,9,,4,,1,,100000003,510000000370,
Dendrite Area,12.322,um^2,Dendrite,,1,,1,,1,,100000003,510000000392,
Dendrite Area,16.5997,um^2,Dendrite,,2,,2,,1,,100000003,510000000397,
Dendrite Area,5.4935,um^2,Dendrite,,3,,2,,1,,100000003,510000000432,
Dendrite Area,7.58348,um^2,Dendrite,,4,,2,,1,,100000003,510000000447,
Dendrite Area,2.55784,um^2,Dendrite,,5,,2,,1,,100000003,510000000465,
Dendrite Area,10.3558,um^2,Dendrite,,6,,3,,1,,100000003,510000000471,
Dendrite Area,27.7332,um^2,Dendrite,,7,,3,,1,,100000003,510000000500,
Dendrite Area,24.3954,um^2,Dendrite,,8,,4,,1,,100000003,510000000565,
Dendrite Area,5.06834,um^2,Dendrite,,9,,4,,1,,100000003,510000000638,
Dendrite Area,14.3747,um^2,Dendrite,,10,,4,,1,,100000003,510000000653,
Dendrite Area,3.22822,um^2,Dendrite,,11,,5,,1,,100000003,510000000693,
Dendrite Area,9.27625,um^2,Dendrite,,12,,5,,1,,100000003,510000000702,
Dendrite Area,5.51146,um^2,Dendrite,,10,,5,,1,,100000003,510000000730,
Dendrite Area,3.19449,um^2,Dendrite,,11,,5,,1,,100000003,510000000745,
Dendrite Area,10.8524,um^2,Dendrite,,12,,6,,1,,100000003,510000000754,
Dendrite Area,20.4134,um^2,Dendrite,,13,,7,,1,,100000003,510000000787,
Dendrite Area,6.55413,um^2,Dendrite,,9,,4,,1,,100000003,510000000844,
Dendrite Area,29.3442,um^2,Dendrite,,10,,4,,1,,100000003,510000000864,
Dendrite Area,4.46318,um^2,Dendrite,,11,,5,,1,,100000003,510000000936,
Dendrite Area,21.7416,um^2,Dendrite,,11,,6,,1,,100000003,510000000950,
Dendrite Area,28.9621,um^2,Dendrite,,2,,1,,1,,100000003,510000001015,
