
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,74.5951,um^2,Dendrite,,1,,1,,1,,100000003,510000000001,
Dendrite Area,46.3946,um^2,Dendrite,,2,,2,,1,,100000003,510000000150,
Dendrite Area,12.3412,um^2,Dendrite,,3,,2,,1,,100000003,510000000271,
Dendrite Area,2.95124,um^2,Dendrite,,4,,3,,1,,100000003,510000000305,
Dendrite Area,35.0135,um^2,Dendrite,,5,,3,,1,,100000003,510000000313,
Dendrite Area,8.14822,um^2,Dendrite,,3,,3,,1,,100000003,510000000360,
Dendrite Area,13.9847,um^2,Dendrite,,1,,1,,1,,100000003,510000000618,
Dendrite Area,4.04806,um^2,Dendrite,,2,,1,,1,,100000003,510000000649,
Dendrite Area,40.9499,um^2,Dendrite,,3,,1,,1,,100000003,510000000655,
Dendrite Area,1.36709,um^2,Dendrite,,4,,2,,1,,100000003,510000000738,
Dendrite Area,87.8029,um^2,Dendrite,,5,,2,,1,,100000003,510000000742,
Dendrite Area,2.27514,um^2,Dendrite,,6,,3,,1,,100000003,510000000975,
Dendrite Area,33.6208,um^2,Dendrite,,4,,1,,1,,100000003,510000000981,
Dendrite Area,71.7035,um^2,Dendrite,,5,,1,,1,,100000003,510000001051,
Dendrite Area,31.6169,um^2,Dendrite,,6,,1,,1,,100000003,510000001200,
Dendrite Area,43.6477,um^2,Dendrite,,7,,1,,1,,100000003,510000001274,
Dendrite Area,22.9783,um^2,Dendrite,,8,,1,,1,,100000003,510000001374,
Dendrite Area,29.4711,um^2,Dendrite,,9,,1,,1,,100000003,510000001431,
Dendrite Area,20.7091,um^2,Dendrite,,10,,2,,1,,100000003,510000001503,
Dendrite Area,19.0206,um^2,Dendrite,,12,,3,,1,,100000003,510000001556,
Dendrite Area,6.95293,um^2,Dendrite,,4,,2,,1,,100000003,510000001611,
Dendrite Area,10.0808,um^2,Dendrite,,5,,3,,1,,100000003,510000001632,
Dendrite Area,2.66298,um^2,Dendrite,,6,,2,,1,,100000003,510000001661,
Dendrite Area,13.0075,um^2,Dendrite,,7,,2,,1,,100000003,510000001667,
Dendrite Area,116.257,um^2,Dendrite,,5,,2,,1,,100000003,510000001697,
Dendrite Area,0.529585,um^2,Dendrite,,6,,3,,1,,100000003,510000001991,
Dendrite Area,18.4839,um^2,Dendrite,,2,,1,,1,,100000003,510000001993,
Dendrite Area,36.2854,um^2,Dendrite,,3,,2,,1,,100000003,510000002037,
Dendrite Area,16.1783,um^2,Dendrite,,4,,2,,1,,100000003,510000002137,
