
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,34.2639,um^2,Dendrite,,3,,2,,1,,100000000,510000001912,
Dendrite Area,12.6609,um^2,Dendrite,,4,,2,,1,,100000000,510000001945,
Dendrite Area,13.1608,um^2,Dendrite,,5,,2,,1,,100000000,510000001969,
Dendrite Area,12.0901,um^2,Dendrite,,6,,2,,1,,100000000,510000001995,
Dendrite Area,15.1311,um^2,Dendrite,,7,,2,,1,,100000000,510000002019,
Dendrite Area,31.9843,um^2,Dendrite,,8,,2,,1,,100000000,510000002048,
Dendrite Area,10.9117,um^2,Dendrite,,9,,2,,1,,100000000,510000002117,
Dendrite Area,4.2982,um^2,Dendrite,,10,,2,,1,,100000000,510000002132,
Dendrite Area,15.3673,um^2,Dendrite,,11,,2,,1,,100000000,510000002139,
Dendrite Area,16.9405,um^2,Dendrite,,12,,2,,1,,100000000,510000002167,
Dendrite Area,29.4117,um^2,Dendrite,,13,,2,,1,,100000000,510000002197,
Dendrite Area,37.5866,um^2,Dendrite,,1,,2,,1,,100000000,510000002260,
Dendrite Area,22.3696,um^2,Dendrite,,2,,2,,1,,100000000,510000002314,
Dendrite Area,11.2059,um^2,Dendrite,,3,,2,,1,,100000000,510000002346,
Dendrite Area,7.29879,um^2,Dendrite,,4,,2,,1,,100000000,510000002366,
Dendrite Area,15.4939,um^2,Dendrite,,5,,2,,1,,100000000,510000002374,
Dendrite Area,7.28405,um^2,Dendrite,,6,,2,,1,,100000000,510000002397,
Dendrite Area,2.48108,um^2,Dendrite,,7,,2,,1,,100000000,510000002404,
Dendrite Area,13.5314,um^2,Dendrite,,8,,3,,1,,100000000,510000002408,
Dendrite Area,5.5332,um^2,Dendrite,,9,,3,,1,,100000000,510000002433,
Dendrite Area,16.5642,um^2,Dendrite,,10,,3,,1,,100000000,510000002446,
Dendrite Area,14.6309,um^2,Dendrite,,13,,3,,1,,100000000,510000002476,
Dendrite Area,6.52954,um^2,Dendrite,,14,,4,,1,,100000000,510000002511,
Dendrite Area,12.7076,um^2,Dendrite,,12,,3,,1,,100000000,510000002527,
Dendrite Area,43.1257,um^2,Dendrite,,1,,2,,1,,100000000,510000002550,
Dendrite Area,8.98351,um^2,Dendrite,,2,,2,,1,,100000000,510000002628,
Dendrite Area,9.56108,um^2,Dendrite,,3,,2,,1,,100000000,510000002645,
Dendrite Area,9.34624,um^2,Dendrite,,4,,2,,1,,100000000,510000002665,
Dendrite Area,13.3243,um^2,Dendrite,,4,,3,,1,,100000000,510000002687,
Dendrite Area,33.0343,um^2,Dendrite,,3,,3,,1,,100000000,510000002719,
Dendrite Area,66.6941,um^2,Dendrite,,9,,4,,1,,100000000,510000002790,
Dendrite Area,1.81856,um^2,Dendrite,,11,,4,,1,,100000000,510000002966,
Dendrite Area,18.8704,um^2,Dendrite,,12,,4,,1,,100000000,510000002972,
Dendrite Area,41.3459,um^2,Dendrite,,13,,4,,1,,100000000,510000003020,
Dendrite Area,9.5363,um^2,Dendrite,,13,,5,,1,,100000000,510000003094,
Dendrite Area,17.8601,um^2,Dendrite,,12,,5,,1,,100000000,510000003112,
Dendrite Area,3.85588,um^2,Dendrite,,2,,1,,1,,100000000,510000003158,
Dendrite Area,35.4204,um^2,Dendrite,,3,,2,,1,,100000000,510000003161,
Dendrite Area,15.3542,um^2,Dendrite,,11,,3,,1,,100000000,510000003181,
Dendrite Area,7.26925,um^2,Dendrite,,14,,3,,1,,100000000,510000003217,
Dendrite Area,15.0361,um^2,Dendrite,,11,,3,,1,,100000000,510000003234,
Dendrite Area,33.2883,um^2,Dendrite,,7,,3,,1,,100000000,510000003265,
Dendrite Area,35.1608,um^2,Dendrite,,3,,3,,1,,100000000,510000003346,
Dendrite Area,26.1471,um^2,Dendrite,,3,,3,,1,,100000000,510000003422,
Dendrite Area,6.14069,um^2,Dendrite,,10,,4,,1,,100000000,510000003486,
Dendrite Area,11.3051,um^2,Dendrite,,10,,3,,1,,100000000,510000003499,
Dendrite Area,11.3645,um^2,Dendrite,,9,,3,,1,,100000000,510000003522,
Dendrite Area,23.5134,um^2,Dendrite,,5,,3,,1,,100000000,510000003542,
Dendrite Area,8.53636,um^2,Dendrite,,8,,3,,1,,100000000,510000003592,
Dendrite Area,7.84671,um^2,Dendrite,,9,,4,,1,,100000000,510000003611,
Dendrite Area,16.8082,um^2,Dendrite,,4,,3,,1,,100000000,510000003628,
Dendrite Area,16.6166,um^2,Dendrite,,7,,3,,1,,100000000,510000003659,
Dendrite Area,17.0977,um^2,Dendrite,,6,,3,,1,,100000000,510000003695,
Dendrite Area,11.5514,um^2,Dendrite,,8,,2,,1,,100000000,510000003726,
Dendrite Area,6.47162,um^2,Dendrite,,9,,3,,1,,100000000,510000003742,
Dendrite Area,21.3947,um^2,Dendrite,,5,,3,,1,,100000000,510000003757,
Dendrite Area,12.5812,um^2,Dendrite,,6,,3,,1,,100000000,510000003805,
Dendrite Area,10.8765,um^2,Dendrite,,2,,3,,1,,100000000,510000003836,
Dendrite Area,18.862,um^2,Dendrite,,3,,1,,1,,100000000,510000003858,
Dendrite Area,25.0291,um^2,Dendrite,,4,,2,,1,,100000000,510000003886,
Dendrite Area,13.8553,um^2,Dendrite,,2,,3,,1,,100000000,510000003944,
Dendrite Area,26.4178,um^2,Dendrite,,4,,1,,1,,100000000,510000003976,
Dendrite Area,8.51285,um^2,Dendrite,,1,,2,,1,,100000000,510000004046,
Dendrite Area,10.9416,um^2,Dendrite,,4,,3,,1,,100000000,510000004095,
Dendrite Area,1.56486,um^2,Dendrite,,0,,1,,1,,100000000,510000004289,
Dendrite Area,1.39509,um^2,Dendrite,,1,,1,,1,,100000000,510000004290,
Dendrite Area,1.47517,um^2,Dendrite,,2,,2,,1,,100000000,510000004291,
Dendrite Branch Depth,3,,Dendrite,,3,,2,,1,,100000000,510000001912,
Dendrite Branch Depth,4,,Dendrite,,4,,2,,1,,100000000,510000001945,
Dendrite Branch Depth,5,,Dendrite,,5,,2,,1,,100000000,510000001969,
Dendrite Branch Depth,6,,Dendrite,,6,,2,,1,,100000000,510000001995,
Dendrite Branch Depth,7,,Dendrite,,7,,2,,1,,100000000,510000002019,
Dendrite Branch Depth,8,,Dendrite,,8,,2,,1,,100000000,510000002048,
Dendrite Branch Depth,9,,Dendrite,,9,,2,,1,,100000000,510000002117,
Dendrite Branch Depth,10,,Dendrite,,10,,2,,1,,100000000,510000002132,
Dendrite Branch Depth,11,,Dendrite,,11,,2,,1,,100000000,510000002139,
Dendrite Branch Depth,12,,Dendrite,,12,,2,,1,,100000000,510000002167,
