
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,1.93014,um^2,Dendrite,,0,,1,,1,,100000001,510000000001,
Dendrite Area,48.5494,um^2,Dendrite,,,,,,1,,100000002,510000000042,
Dendrite Area,24.8221,um^2,Dendrite,,,,,,1,,100000002,510000000044,
Dendrite Area,34.8005,um^2,Dendrite,,,,,,1,,100000002,510000000104,
Dendrite Area,16.5364,um^2,Dendrite,,1,,2,,1,,100000001,510000000181,
Dendrite Area,83.9495,um^2,Dendrite,,2,,3,,1,,100000001,510000000204,
Dendrite Area,32.3927,um^2,Dendrite,,1,,1,,1,,100000001,510000000419,
Dendrite Area,30.9748,um^2,Dendrite,,2,,2,,1,,100000001,510000000463,
Dendrite Area,18.4969,um^2,Dendrite,,,,,,1,,100000002,510000000612,
Dendrite Area,44.4126,um^2,Dendrite,,,,,,1,,100000002,510000000650,
Dendrite Area,34.2407,um^2,Dendrite,,,,,,1,,100000002,510000000785,
Dendrite Area,40.1878,um^2,Dendrite,,,,,,1,,100000002,510000000888,
Dendrite Area,30.4308,um^2,Dendrite,,2,,1,,1,,100000001,510000001024,
Dendrite Area,18.7342,um^2,Dendrite,,,,,,1,,100000002,510000001129,
Dendrite Area,28.7593,um^2,Dendrite,,,,,,1,,100000002,510000001513,
Dendrite Area,21.0367,um^2,Dendrite,,,,,,1,,100000002,510000001660,
Dendrite Area,41.7561,um^2,Dendrite,,,,,,1,,100000002,510000001720,
Dendrite Area,38.9143,um^2,Dendrite,,2,,2,,1,,100000001,510000002039,
Dendrite Branch Depth,0,,Dendrite,,0,,1,,1,,100000001,510000000001,
Dendrite Branch Depth,1,,Dendrite,,1,,2,,1,,100000001,510000000181,
Dendrite Branch Depth,2,,Dendrite,,2,,3,,1,,100000001,510000000204,
Dendrite Branch Depth,1,,Dendrite,,1,,1,,1,,100000001,510000000419,
Dendrite Branch Depth,2,,Dendrite,,2,,2,,1,,100000001,510000000463,
Dendrite Branch Depth,2,,Dendrite,,2,,1,,1,,100000001,510000001024,
Dendrite Branch Depth,2,,Dendrite,,2,,2,,1,,100000001,510000002039,
Dendrite Branch Level,1,,Dendrite,,0,,1,,1,,100000001,510000000001,
Dendrite Branch Level,2,,Dendrite,,1,,2,,1,,100000001,510000000181,
Dendrite Branch Level,3,,Dendrite,,2,,3,,1,,100000001,510000000204,
Dendrite Branch Level,1,,Dendrite,,1,,1,,1,,100000001,510000000419,
Dendrite Branch Level,2,,Dendrite,,2,,2,,1,,100000001,510000000463,
Dendrite Branch Level,1,,Dendrite,,2,,1,,1,,100000001,510000001024,
Dendrite Branch Level,2,,Dendrite,,2,,2,,1,,100000001,510000002039,
Dendrite Branching Angle,0,°,Dendrite,,0,,1,,1,,100000001,510000000001,
Dendrite Branching Angle,90.4386,°,Dendrite,,1,,2,,1,,100000001,510000000181,
Dendrite Branching Angle,1.60961,°,Dendrite,,2,,3,,1,,100000001,510000000204,
