Detailed,,,,,,,,
 ==================== ,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Time,ID
Distance to Image Border XY,15.365,um,Surface,,,Image 1,1,4
Distance to Image Border XY,12.1904,um,Surface,,,Image 1,1,5
Distance to Image Border XY,35.625,um,Surface,,,Image 1,1,6
Distance to Image Border XY,28.4875,um,Surface,,,Image 1,1,7
Distance to Image Border XY,27.6054,um,Surface,,,Image 1,1,8
Distance to Image Border XY,8.97499,um,Surface,,,Image 1,1,9
Distance to Image Border XY,34.495,um,Surface,,,Image 1,1,10
Distance to Image Border XY,35.625,um,Surface,,,Image 1,1,11
Distance to Image Border XY,33.8322,um,Surface,,,Image 1,1,12
Distance to Image Border XY,33.442,um,Surface,,,Image 1,1,13
Distance to Image Border XY,34.967,um,Surface,,,Image 1,1,14
Distance to Image Border XY,27.7751,um,Surface,,,Image 1,1,15
Distance to Image Border XY,8.61852,um,Surface,,,Image 1,1,16
Distance to Image Border XY,26.7427,um,Surface,,,Image 1,1,17
Distance to Image Border XY,29.0158,um,Surface,,,Image 1,1,18
Distance to Image Border XY,29.375,um,Surface,,,Image 1,1,19
Distance to Image Border XY,27.6351,um,Surface,,,Image 1,1,20
Distance to Image Border XY,28.5612,um,Surface,,,Image 1,1,21
Distance to Image Border XY,33.6,um,Surface,,,Image 1,1,22
Distance to Image Border XY,35.3846,um,Surface,,,Image 1,1,23
Distance to Image Border XY,14.7807,um,Surface,,,Image 1,1,24
Distance to Image Border XY,10.1554,um,Surface,,,Image 1,1,25
Distance to Image Border XY,16.3154,um,Surface,,,Image 1,1,26
Distance to Image Border XY,31.0801,um,Surface,,,Image 1,1,27
Distance to Image Border XY,33.4145,um,Surface,,,Image 1,1,28
Distance to Image Border XY,21.6473,um,Surface,,,Image 1,1,29
Distance to Image Border XY,28.225,um,Surface,,,Image 1,1,30
Distance to Image Border XY,26.8652,um,Surface,,,Image 1,1,31
Distance to Image Border XY,28.3347,um,Surface,,,Image 1,1,32
Ellipticity (oblate),0.670488,,Surface,,,,1,0
Ellipticity (oblate),0.799089,,Surface,,,,1,1
Ellipticity (oblate),0.189166,,Surface,,,,1,2
Ellipticity (oblate),0.441303,,Surface,,,,1,3
Ellipticity (oblate),0.490903,,Surface,,,,1,4
Ellipticity (oblate),0.475697,,Surface,,,,1,5
Ellipticity (oblate),0.132894,,Surface,,,,1,6
Ellipticity (oblate),0.364066,,Surface,,,,1,7
Ellipticity (oblate),0.420421,,Surface,,,,1,8
Ellipticity (oblate),0.18263,,Surface,,,,1,9
Ellipticity (oblate),0.436665,,Surface,,,,1,10
Ellipticity (oblate),0.133044,,Surface,,,,1,11
Ellipticity (oblate),0.243777,,Surface,,,,1,12
Ellipticity (oblate),0.451567,,Surface,,,,1,13
Ellipticity (oblate),0.188051,,Surface,,,,1,14
Ellipticity (oblate),0.496352,,Surface,,,,1,15
Ellipticity (oblate),0.58601,,Surface,,,,1,16
Ellipticity (oblate),0.527286,,Surface,,,,1,17
Ellipticity (oblate),0.120493,,Surface,,,,1,18
Ellipticity (oblate),0.13312,,Surface,,,,1,19
Ellipticity (oblate),0.419597,,Surface,,,,1,20
Ellipticity (oblate),0.625768,,Surface,,,,1,21
Ellipticity (oblate),0.475324,,Surface,,,,1,22
Ellipticity (oblate),0.317735,,Surface,,,,1,23
Ellipticity (oblate),0.309934,,Surface,,,,1,24
Ellipticity (oblate),0.355617,,Surface,,,,1,25
Ellipticity (oblate),0.435213,,Surface,,,,1,26
Ellipticity (oblate),0.380498,,Surface,,,,1,27
Ellipticity (oblate),0.342625,,Surface,,,,1,28
Ellipticity (oblate),0.351729,,Surface,,,,1,29
Ellipticity (oblate),0.0102867,,Surface,,,,1,30
Ellipticity (oblate),0.510795,,Surface,,,,1,31
Ellipticity (oblate),0.429893,,Surface,,,,1,32
Ellipticity (prolate),0.110297,,Surface,,,,1,0
Ellipticity (prolate),0.0213108,,Surface,,,,1,1
Ellipticity (prolate),0.336991,,Surface,,,,1,2
Ellipticity (prolate),0.423982,,Surface,,,,1,3
Ellipticity (prolate),0.290244,,Surface,,,,1,4
Ellipticity (prolate),0.355804,,Surface,,,,1,5
Ellipticity (prolate),0.914226,,Surface,,,,1,6
Ellipticity (prolate),0.456249,,Surface,,,,1,7
Ellipticity (prolate),0.222993,,Surface,,,,1,8
Ellipticity (prolate),0.312442,,Surface,,,,1,9
Ellipticity (prolate),0.37257,,Surface,,,,1,10
Ellipticity (prolate),0.913617,,Surface,,,,1,11
Ellipticity (prolate),0.139835,,Surface,,,,1,12
Ellipticity (prolate),0.380366,,Surface,,,,1,13
Ellipticity (prolate),0.793146,,Surface,,,,1,14
Ellipticity (prolate),0.246149,,Surface,,,,1,15
Ellipticity (prolate),0.279651,,Surface,,,,1,16
Ellipticity (prolate),0.309242,,Surface,,,,1,17
Ellipticity (prolate),0.441388,,Surface,,,,1,18
Ellipticity (prolate),0.913792,,Surface,,,,1,19
Ellipticity (prolate),0.452243,,Surface,,,,1,20
Ellipticity (prolate),0.175249,,Surface,,,,1,21
Ellipticity (prolate),0.370991,,Surface,,,,1,22
Ellipticity (prolate),0.593952,,Surface,,,,1,23
Ellipticity (prolate),0.318387,,Surface,,,,1,24
Ellipticity (prolate),0.405922,,Surface,,,,1,25
Ellipticity (prolate),0.404857,,Surface,,,,1,26
Ellipticity (prolate),0.49172,,Surface,,,,1,27
Ellipticity (prolate),0.549546,,Surface,,,,1,28
Ellipticity (prolate),0.478124,,Surface,,,,1,29
Ellipticity (prolate),0.993568,,Surface,,,,1,30
Ellipticity (prolate),0.340216,,Surface,,,,1,31
Ellipticity (prolate),0.369845,,Surface,,,,1,32
Generation,0,,Surface,,,,1,0
Generation,0,,Surface,,,,1,1
Generation,0,,Surface,,,,1,2
Generation,0,,Surface,,,,1,3
Generation,0,,Surface,,,,1,4
Generation,0,,Surface,,,,1,5
Generation,0,,Surface,,,,1,6
Generation,0,,Surface,,,,1,7
Generation,0,,Surface,,,,1,8
Generation,0,,Surface,,,,1,9
Generation,0,,Surface,,,,1,10
Generation,0,,Surface,,,,1,11
Generation,0,,Surface,,,,1,12
Generation,0,,Surface,,,,1,13
Generation,0,,Surface,,,,1,14
Generation,0,,Surface,,,,1,15
Generation,0,,Surface,,,,1,16
Generation,0,,Surface,,,,1,17
Generation,0,,Surface,,,,1,18
Generation,0,,Surface,,,,1,19
Generation,0,,Surface,,,,1,20
Generation,0,,Surface,,,,1,21
Generation,0,,Surface,,,,1,22
Generation,0,,Surface,,,,1,23
Generation,0,,Surface,,,,1,24
Generation,0,,Surface,,,,1,25
Generation,0,,Surface,,,,1,26
Generation,0,,Surface,,,,1,27
Generation,0,,Surface,,,,1,28
Generation,0,,Surface,,,,1,29
Generation,0,,Surface,,,,1,30
Generation,0,,Surface,,,,1,31
Generation,0,,Surface,,,,1,32
Intensity Max,2,,Surface,1,,Image 1,1,0
Intensity Max,0,,Surface,2,,Image 1,1,0
Intensity Max,1,,Surface,3,,Image 1,1,0
Intensity Max,7,,Surface,4,,Image 1,1,0
Intensity Max,2,,Surface,5,,Image 1,1,0
Intensity Max,0,,Surface,6,,Image 1,1,0
Intensity Max,0,,Surface,1,,Image 1,1,1
Intensity Max,1,,Surface,2,,Image 1,1,1
Intensity Max,3,,Surface,3,,Image 1,1,1
Intensity Max,13,,Surface,4,,Image 1,1,1
Intensity Max,0,,Surface,5,,Image 1,1,1
Intensity Max,1,,Surface,6,,Image 1,1,1
Intensity Max,3,,Surface,1,,Image 1,1,2
Intensity Max,14,,Surface,2,,Image 1,1,2
Intensity Max,4,,Surface,3,,Image 1,1,2
Intensity Max,40,,Surface,4,,Image 1,1,2
Intensity Max,3,,Surface,5,,Image 1,1,2
Intensity Max,14,,Surface,6,,Image 1,1,2
Intensity Max,3,,Surface,1,,Image 1,1,3
Intensity Max,20,,Surface,2,,Image 1,1,3
Intensity Max,10,,Surface,3,,Image 1,1,3
Intensity Max,36,,Surface,4,,Image 1,1,3
Intensity Max,3,,Surface,5,,Image 1,1,3
Intensity Max,20,,Surface,6,,Image 1,1,3
Intensity Max,1,,Surface,1,,Image 1,1,4
Intensity Max,0,,Surface,2,,Image 1,1,4
Intensity Max,1,,Surface,3,,Image 1,1,4
Intensity Max,14,,Surface,4,,Image 1,1,4
Intensity Max,1,,Surface,5,,Image 1,1,4
Intensity Max,0,,Surface,6,,Image 1,1,4
Intensity Max,3,,Surface,1,,Image 1,1,5
Intensity Max,14,,Surface,2,,Image 1,1,5
Intensity Max,4,,Surface,3,,Image 1,1,5
Intensity Max,38,,Surface,4,,Image 1,1,5
Intensity Max,3,,Surface,5,,Image 1,1,5
Intensity Max,14,,Surface,6,,Image 1,1,5
Intensity Max,1,,Surface,1,,Image 1,1,6
Intensity Max,0,,Surface,2,,Image 1,1,6
Intensity Max,2,,Surface,3,,Image 1,1,6
Intensity Max,22,,Surface,4,,Image 1,1,6
Intensity Max,1,,Surface,5,,Image 1,1,6
Intensity Max,0,,Surface,6,,Image 1,1,6
Intensity Max,1,,Surface,1,,Image 1,1,7
Intensity Max,0,,Surface,2,,Image 1,1,7
Intensity Max,3,,Surface,3,,Image 1,1,7
Intensity Max,20,,Surface,4,,Image 1,1,7
Intensity Max,1,,Surface,5,,Image 1,1,7
Intensity Max,0,,Surface,6,,Image 1,1,7
Intensity Max,1,,Surface,1,,Image 1,1,8
Intensity Max,6,,Surface,2,,Image 1,1,8
Intensity Max,5,,Surface,3,,Image 1,1,8
Intensity Max,59,,Surface,4,,Image 1,1,8
Intensity Max,1,,Surface,5,,Image 1,1,8
Intensity Max,6,,Surface,6,,Image 1,1,8
Intensity Max,0,,Surface,1,,Image 1,1,9
Intensity Max,0,,Surface,2,,Image 1,1,9
Intensity Max,1,,Surface,3,,Image 1,1,9
Intensity Max,9,,Surface,4,,Image 1,1,9
Intensity Max,0,,Surface,5,,Image 1,1,9
Intensity Max,0,,Surface,6,,Image 1,1,9
Intensity Max,1,,Surface,1,,Image 1,1,10
Intensity Max,1,,Surface,2,,Image 1,1,10
Intensity Max,1,,Surface,3,,Image 1,1,10
Intensity Max,40,,Surface,4,,Image 1,1,10
Intensity Max,1,,Surface,5,,Image 1,1,10
Intensity Max,1,,Surface,6,,Image 1,1,10
Intensity Max,1,,Surface,1,,Image 1,1,11
Intensity Max,0,,Surface,2,,Image 1,1,11
Intensity Max,1,,Surface,3,,Image 1,1,11
Intensity Max,24,,Surface,4,,Image 1,1,11
Intensity Max,1,,Surface,5,,Image 1,1,11
Intensity Max,0,,Surface,6,,Image 1,1,11
Intensity Max,2,,Surface,1,,Image 1,1,12
Intensity Max,11,,Surface,2,,Image 1,1,12
Intensity Max,8,,Surface,3,,Image 1,1,12
Intensity Max,44,,Surface,4,,Image 1,1,12
Intensity Max,2,,Surface,5,,Image 1,1,12
Intensity Max,11,,Surface,6,,Image 1,1,12
Intensity Max,2,,Surface,1,,Image 1,1,13
Intensity Max,39,,Surface,2,,Image 1,1,13
Intensity Max,4,,Surface,3,,Image 1,1,13
Intensity Max,22,,Surface,4,,Image 1,1,13
Intensity Max,2,,Surface,5,,Image 1,1,13
Intensity Max,39,,Surface,6,,Image 1,1,13
Intensity Max,4,,Surface,1,,Image 1,1,14
Intensity Max,10,,Surface,2,,Image 1,1,14
Intensity Max,9,,Surface,3,,Image 1,1,14
Intensity Max,31,,Surface,4,,Image 1,1,14
Intensity Max,4,,Surface,5,,Image 1,1,14
Intensity Max,10,,Surface,6,,Image 1,1,14
Intensity Max,1,,Surface,1,,Image 1,1,15
Intensity Max,10,,Surface,2,,Image 1,1,15
Intensity Max,3,,Surface,3,,Image 1,1,15
Intensity Max,59,,Surface,4,,Image 1,1,15
Intensity Max,1,,Surface,5,,Image 1,1,15
Intensity Max,10,,Surface,6,,Image 1,1,15
Intensity Max,3,,Surface,1,,Image 1,1,16
Intensity Max,24,,Surface,2,,Image 1,1,16
Intensity Max,8,,Surface,3,,Image 1,1,16
Intensity Max,27,,Surface,4,,Image 1,1,16
Intensity Max,3,,Surface,5,,Image 1,1,16
Intensity Max,24,,Surface,6,,Image 1,1,16
Intensity Max,5,,Surface,1,,Image 1,1,17
Intensity Max,37,,Surface,2,,Image 1,1,17
Intensity Max,26,,Surface,3,,Image 1,1,17
Intensity Max,42,,Surface,4,,Image 1,1,17
Intensity Max,5,,Surface,5,,Image 1,1,17
Intensity Max,37,,Surface,6,,Image 1,1,17
Intensity Max,1,,Surface,1,,Image 1,1,18
Intensity Max,3,,Surface,2,,Image 1,1,18
Intensity Max,3,,Surface,3,,Image 1,1,18
Intensity Max,20,,Surface,4,,Image 1,1,18
Intensity Max,1,,Surface,5,,Image 1,1,18
Intensity Max,3,,Surface,6,,Image 1,1,18
Intensity Max,1,,Surface,1,,Image 1,1,19
Intensity Max,1,,Surface,2,,Image 1,1,19
Intensity Max,2,,Surface,3,,Image 1,1,19
Intensity Max,12,,Surface,4,,Image 1,1,19
Intensity Max,1,,Surface,5,,Image 1,1,19
Intensity Max,1,,Surface,6,,Image 1,1,19
Intensity Max,3,,Surface,1,,Image 1,1,20
Intensity Max,16,,Surface,2,,Image 1,1,20
Intensity Max,12,,Surface,3,,Image 1,1,20
Intensity Max,24,,Surface,4,,Image 1,1,20
Intensity Max,3,,Surface,5,,Image 1,1,20
Intensity Max,16,,Surface,6,,Image 1,1,20
Intensity Max,3,,Surface,1,,Image 1,1,21
Intensity Max,24,,Surface,2,,Image 1,1,21
Intensity Max,10,,Surface,3,,Image 1,1,21
Intensity Max,24,,Surface,4,,Image 1,1,21
Intensity Max,3,,Surface,5,,Image 1,1,21
Intensity Max,24,,Surface,6,,Image 1,1,21
Intensity Max,2,,Surface,1,,Image 1,1,22
Intensity Max,0,,Surface,2,,Image 1,1,22
Intensity Max,5,,Surface,3,,Image 1,1,22
Intensity Max,18,,Surface,4,,Image 1,1,22
Intensity Max,2,,Surface,5,,Image 1,1,22
Intensity Max,0,,Surface,6,,Image 1,1,22
Intensity Max,2,,Surface,1,,Image 1,1,23
Intensity Max,10,,Surface,2,,Image 1,1,23
Intensity Max,9,,Surface,3,,Image 1,1,23
Intensity Max,49,,Surface,4,,Image 1,1,23
Intensity Max,2,,Surface,5,,Image 1,1,23
Intensity Max,10,,Surface,6,,Image 1,1,23
Intensity Max,2,,Surface,1,,Image 1,1,24
Intensity Max,13,,Surface,2,,Image 1,1,24
Intensity Max,7,,Surface,3,,Image 1,1,24
Intensity Max,33,,Surface,4,,Image 1,1,24
Intensity Max,2,,Surface,5,,Image 1,1,24
Intensity Max,13,,Surface,6,,Image 1,1,24
Intensity Max,3,,Surface,1,,Image 1,1,25
Intensity Max,16,,Surface,2,,Image 1,1,25
Intensity Max,6,,Surface,3,,Image 1,1,25
Intensity Max,28,,Surface,4,,Image 1,1,25
Intensity Max,3,,Surface,5,,Image 1,1,25
Intensity Max,16,,Surface,6,,Image 1,1,25
Intensity Max,4,,Surface,1,,Image 1,1,26
Intensity Max,45,,Surface,2,,Image 1,1,26
Intensity Max,8,,Surface,3,,Image 1,1,26
Intensity Max,48,,Surface,4,,Image 1,1,26
Intensity Max,4,,Surface,5,,Image 1,1,26
Intensity Max,45,,Surface,6,,Image 1,1,26
Intensity Max,3,,Surface,1,,Image 1,1,27
Intensity Max,14,,Surface,2,,Image 1,1,27
Intensity Max,12,,Surface,3,,Image 1,1,27
Intensity Max,42,,Surface,4,,Image 1,1,27
Intensity Max,3,,Surface,5,,Image 1,1,27
Intensity Max,14,,Surface,6,,Image 1,1,27
Intensity Max,4,,Surface,1,,Image 1,1,28
Intensity Max,21,,Surface,2,,Image 1,1,28
Intensity Max,10,,Surface,3,,Image 1,1,28
Intensity Max,48,,Surface,4,,Image 1,1,28
Intensity Max,4,,Surface,5,,Image 1,1,28
Intensity Max,21,,Surface,6,,Image 1,1,28
Intensity Max,2,,Surface,1,,Image 1,1,29
Intensity Max,7,,Surface,2,,Image 1,1,29
Intensity Max,8,,Surface,3,,Image 1,1,29
Intensity Max,25,,Surface,4,,Image 1,1,29
Intensity Max,2,,Surface,5,,Image 1,1,29
Intensity Max,7,,Surface,6,,Image 1,1,29
Intensity Max,2,,Surface,1,,Image 1,1,30
Intensity Max,0,,Surface,2,,Image 1,1,30
Intensity Max,3,,Surface,3,,Image 1,1,30
Intensity Max,24,,Surface,4,,Image 1,1,30
Intensity Max,2,,Surface,5,,Image 1,1,30
Intensity Max,0,,Surface,6,,Image 1,1,30
Intensity Max,7,,Surface,1,,Image 1,1,31
Intensity Max,39,,Surface,2,,Image 1,1,31
Intensity Max,19,,Surface,3,,Image 1,1,31
Intensity Max,55,,Surface,4,,Image 1,1,31
Intensity Max,7,,Surface,5,,Image 1,1,31
Intensity Max,39,,Surface,6,,Image 1,1,31
Intensity Max,5,,Surface,1,,Image 1,1,32
Intensity Max,26,,Surface,2,,Image 1,1,32
Intensity Max,21,,Surface,3,,Image 1,1,32
Intensity Max,46,,Surface,4,,Image 1,1,32
Intensity Max,5,,Surface,5,,Image 1,1,32
Intensity Max,26,,Surface,6,,Image 1,1,32
Intensity Mean,1.91667,,Surface,1,,Image 1,1,0
Intensity Mean,0,,Surface,2,,Image 1,1,0
Intensity Mean,0.833333,,Surface,3,,Image 1,1,0
Intensity Mean,4.66667,,Surface,4,,Image 1,1,0
Intensity Mean,1.91667,,Surface,5,,Image 1,1,0
Intensity Mean,0,,Surface,6,,Image 1,1,0
Intensity Mean,0,,Surface,1,,Image 1,1,1
Intensity Mean,0.0363636,,Surface,2,,Image 1,1,1
Intensity Mean,1.09091,,Surface,3,,Image 1,1,1
Intensity Mean,9,,Surface,4,,Image 1,1,1
Intensity Mean,0,,Surface,5,,Image 1,1,1
Intensity Mean,0.0363636,,Surface,6,,Image 1,1,1
Intensity Mean,0.938596,,Surface,1,,Image 1,1,2
Intensity Mean,2.26316,,Surface,2,,Image 1,1,2
Intensity Mean,1.84211,,Surface,3,,Image 1,1,2
Intensity Mean,20.3684,,Surface,4,,Image 1,1,2
Intensity Mean,0.938596,,Surface,5,,Image 1,1,2
Intensity Mean,2.26316,,Surface,6,,Image 1,1,2
Intensity Mean,0.268969,,Surface,1,,Image 1,1,3
Intensity Mean,1.66719,,Surface,2,,Image 1,1,3
Intensity Mean,1.47776,,Surface,3,,Image 1,1,3
Intensity Mean,10.9184,,Surface,4,,Image 1,1,3
Intensity Mean,0.268969,,Surface,5,,Image 1,1,3
Intensity Mean,1.66719,,Surface,6,,Image 1,1,3
Intensity Mean,1,,Surface,1,,Image 1,1,4
Intensity Mean,0,,Surface,2,,Image 1,1,4
Intensity Mean,0.8,,Surface,3,,Image 1,1,4
Intensity Mean,11.2,,Surface,4,,Image 1,1,4
Intensity Mean,1,,Surface,5,,Image 1,1,4
Intensity Mean,0,,Surface,6,,Image 1,1,4
Intensity Mean,0.456274,,Surface,1,,Image 1,1,5
Intensity Mean,1.31179,,Surface,2,,Image 1,1,5
Intensity Mean,1.24715,,Surface,3,,Image 1,1,5
Intensity Mean,11.3612,,Surface,4,,Image 1,1,5
Intensity Mean,0.456274,,Surface,5,,Image 1,1,5
Intensity Mean,1.31179,,Surface,6,,Image 1,1,5
Intensity Mean,0.666667,,Surface,1,,Image 1,1,6
Intensity Mean,0,,Surface,2,,Image 1,1,6
Intensity Mean,2,,Surface,3,,Image 1,1,6
Intensity Mean,21.6667,,Surface,4,,Image 1,1,6
Intensity Mean,0.666667,,Surface,5,,Image 1,1,6
Intensity Mean,0,,Surface,6,,Image 1,1,6
Intensity Mean,0.125,,Surface,1,,Image 1,1,7
Intensity Mean,0,,Surface,2,,Image 1,1,7
Intensity Mean,1.625,,Surface,3,,Image 1,1,7
Intensity Mean,14.8333,,Surface,4,,Image 1,1,7
Intensity Mean,0.125,,Surface,5,,Image 1,1,7
Intensity Mean,0,,Surface,6,,Image 1,1,7
Intensity Mean,0.0362319,,Surface,1,,Image 1,1,8
Intensity Mean,1.13406,,Surface,2,,Image 1,1,8
Intensity Mean,1.40942,,Surface,3,,Image 1,1,8
Intensity Mean,15.971,,Surface,4,,Image 1,1,8
Intensity Mean,0.0362319,,Surface,5,,Image 1,1,8
Intensity Mean,1.13406,,Surface,6,,Image 1,1,8
Intensity Mean,0,,Surface,1,,Image 1,1,9
Intensity Mean,0,,Surface,2,,Image 1,1,9
Intensity Mean,1,,Surface,3,,Image 1,1,9
Intensity Mean,6.16667,,Surface,4,,Image 1,1,9
Intensity Mean,0,,Surface,5,,Image 1,1,9
Intensity Mean,0,,Surface,6,,Image 1,1,9
Intensity Mean,0.466667,,Surface,1,,Image 1,1,10
Intensity Mean,0.1,,Surface,2,,Image 1,1,10
Intensity Mean,0.0666667,,Surface,3,,Image 1,1,10
Intensity Mean,32.6,,Surface,4,,Image 1,1,10
Intensity Mean,0.466667,,Surface,5,,Image 1,1,10
Intensity Mean,0.1,,Surface,6,,Image 1,1,10
Intensity Mean,0.666667,,Surface,1,,Image 1,1,11
Intensity Mean,0,,Surface,2,,Image 1,1,11
Intensity Mean,1,,Surface,3,,Image 1,1,11
Intensity Mean,23.6667,,Surface,4,,Image 1,1,11
Intensity Mean,0.666667,,Surface,5,,Image 1,1,11
Intensity Mean,0,,Surface,6,,Image 1,1,11
Intensity Mean,0.652582,,Surface,1,,Image 1,1,12
Intensity Mean,1.11737,,Surface,2,,Image 1,1,12
Intensity Mean,3.09859,,Surface,3,,Image 1,1,12
Intensity Mean,24.9577,,Surface,4,,Image 1,1,12
Intensity Mean,0.652582,,Surface,5,,Image 1,1,12
Intensity Mean,1.11737,,Surface,6,,Image 1,1,12
Intensity Mean,0.185185,,Surface,1,,Image 1,1,13
Intensity Mean,4.54097,,Surface,2,,Image 1,1,13
Intensity Mean,1.68238,,Surface,3,,Image 1,1,13
Intensity Mean,8.67789,,Surface,4,,Image 1,1,13
Intensity Mean,0.185185,,Surface,5,,Image 1,1,13
Intensity Mean,4.54097,,Surface,6,,Image 1,1,13
Intensity Mean,0.319182,,Surface,1,,Image 1,1,14
Intensity Mean,1.35849,,Surface,2,,Image 1,1,14
Intensity Mean,1.16352,,Surface,3,,Image 1,1,14
Intensity Mean,12.7091,,Surface,4,,Image 1,1,14
Intensity Mean,0.319182,,Surface,5,,Image 1,1,14
