
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,1.67612,um^2,Dendrite,,1,,2,,1,,100000008,510000010803,
Dendrite Area,4.22281,um^2,Dendrite,,2,,3,,1,,100000008,510000010808,
Dendrite Area,42.294,um^2,Dendrite,,3,,3,,1,,100000008,510000010814,
Dendrite Area,21.4241,um^2,Dendrite,,4,,3,,1,,100000008,510000010888,
Dendrite Area,45.681,um^2,Dendrite,,5,,4,,1,,100000008,510000010923,
Dendrite Area,21.7543,um^2,Dendrite,,6,,4,,1,,100000008,510000011019,
Dendrite Area,19.204,um^2,Dendrite,,8,,4,,1,,100000008,510000011064,
Dendrite Area,10.5985,um^2,Dendrite,,9,,4,,1,,100000008,510000011106,
Dendrite Area,25.4897,um^2,Dendrite,,10,,5,,1,,100000008,510000011136,
Dendrite Area,15.9678,um^2,Dendrite,,2,,2,,1,,100000008,510000011840,
Dendrite Area,2.23412,um^2,Dendrite,,3,,2,,1,,100000008,510000011861,
Dendrite Area,39.0686,um^2,Dendrite,,4,,3,,1,,100000008,510000011864,
Dendrite Area,0.943436,um^2,Dendrite,,5,,3,,1,,100000008,510000011971,
Dendrite Area,17.4729,um^2,Dendrite,,6,,3,,1,,100000008,510000011973,
Dendrite Area,14.7224,um^2,Dendrite,,7,,3,,1,,100000008,510000012013,
Dendrite Area,24.787,um^2,Dendrite,,8,,3,,1,,100000008,510000012044,
Dendrite Area,23.8452,um^2,Dendrite,,5,,3,,1,,100000008,510000012082,
Dendrite Area,35.8961,um^2,Dendrite,,6,,4,,1,,100000008,510000012133,
Dendrite Area,1.23279,um^2,Dendrite,,7,,4,,1,,100000008,510000012190,
Dendrite Area,14.7662,um^2,Dendrite,,8,,4,,1,,100000008,510000012193,
Dendrite Area,13.9809,um^2,Dendrite,,9,,4,,1,,100000008,510000012231,
Dendrite Area,10.7988,um^2,Dendrite,,10,,4,,1,,100000008,510000012261,
Dendrite Area,35.7004,um^2,Dendrite,,11,,5,,1,,100000008,510000012285,
Dendrite Area,9.23343,um^2,Dendrite,,12,,5,,1,,100000008,510000012364,
Dendrite Area,17.71,um^2,Dendrite,,13,,5,,1,,100000008,510000012390,
Dendrite Area,9.26852,um^2,Dendrite,,13,,6,,1,,100000008,510000012758,
Dendrite Area,8.53798,um^2,Dendrite,,10,,4,,1,,100000008,510000012902,
Dendrite Area,12.0393,um^2,Dendrite,,11,,5,,1,,100000008,510000012922,
Dendrite Area,13.3378,um^2,Dendrite,,12,,5,,1,,100000008,510000012962,
Dendrite Area,71.4017,um^2,Dendrite,,1,,1,,1,,100000008,510000013007,
Dendrite Area,49.1657,um^2,Dendrite,,2,,1,,1,,100000008,510000013148,
Dendrite Area,72.654,um^2,Dendrite,,3,,4,,1,,100000008,510000013379,
Dendrite Area,23.1554,um^2,Dendrite,,2,,2,,1,,100000008,510000013506,
Dendrite Area,19.6271,um^2,Dendrite,,6,,5,,1,,100000008,510000013540,
