
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,12.5268,um^2,Dendrite,,1,,2,,1,,100000005,510000000002,
Dendrite Area,27.3175,um^2,Dendrite,,2,,3,,1,,100000005,510000000010,
Dendrite Area,8.71388,um^2,Dendrite,,3,,3,,1,,100000005,510000000045,
Dendrite Area,7.43847,um^2,Dendrite,,4,,3,,1,,100000005,510000000060,
Dendrite Area,19.5662,um^2,Dendrite,,5,,3,,1,,100000005,510000000070,
Dendrite Area,28.6371,um^2,Dendrite,,6,,3,,1,,100000005,510000000098,
Dendrite Area,20.0652,um^2,Dendrite,,7,,3,,1,,100000005,510000000133,
Dendrite Area,14.6319,um^2,Dendrite,,8,,4,,1,,100000005,510000000164,
Dendrite Area,45.1181,um^2,Dendrite,,3,,2,,1,,100000005,510000000200,
Dendrite Area,9.04818,um^2,Dendrite,,4,,2,,1,,100000005,510000000259,
Dendrite Area,15.7074,um^2,Dendrite,,5,,2,,1,,100000005,510000000269,
Dendrite Area,4.29699,um^2,Dendrite,,6,,2,,1,,100000005,510000000291,
Dendrite Area,11.3613,um^2,Dendrite,,7,,2,,1,,100000005,510000000297,
Dendrite Area,4.31902,um^2,Dendrite,,8,,2,,1,,100000005,510000000309,
Dendrite Area,25.9031,um^2,Dendrite,,10,,2,,1,,100000005,510000000313,
Dendrite Area,47.0974,um^2,Dendrite,,11,,3,,1,,100000005,510000000345,
Dendrite Area,18.8941,um^2,Dendrite,,12,,3,,1,,100000005,510000000404,
Dendrite Area,54.9935,um^2,Dendrite,,13,,3,,1,,100000005,510000000436,
Dendrite Area,41.2867,um^2,Dendrite,,13,,4,,1,,100000005,510000000740,
Dendrite Area,16.0948,um^2,Dendrite,,2,,2,,1,,100000005,510000000821,
Dendrite Area,9.94125,um^2,Dendrite,,3,,2,,1,,100000005,510000000840,
Dendrite Area,14.4056,um^2,Dendrite,,4,,2,,1,,100000005,510000000854,
Dendrite Area,39.7609,um^2,Dendrite,,5,,3,,1,,100000005,510000000873,
Dendrite Area,3.44066,um^2,Dendrite,,6,,3,,1,,100000005,510000000934,
