
Detailed
 ==================== 
Variable,Value,Unit,Category,Collection,Depth,Distance,Level,Radius,Time,Type,FilamentID,ID,
Dendrite Area,60.6025,um^2,Dendrite,,2,,2,,1,,100000000,510000006772,
Dendrite Area,18.1939,um^2,Dendrite,,3,,2,,1,,100000000,510000006861,
Dendrite Area,17.1681,um^2,Dendrite,,4,,3,,1,,100000000,510000006906,
Dendrite Area,13.0566,um^2,Dendrite,,5,,4,,1,,100000000,510000006952,
Dendrite Area,0.683467,um^2,Dendrite,,6,,4,,1,,100000000,510000006984,
Dendrite Area,17.2903,um^2,Dendrite,,7,,4,,1,,100000000,510000006986,
Dendrite Area,11.1541,um^2,Dendrite,,8,,4,,1,,100000000,510000007020,
Dendrite Area,2.08477,um^2,Dendrite,,9,,4,,1,,100000000,510000007046,
Dendrite Area,19.7593,um^2,Dendrite,,10,,4,,1,,100000000,510000007052,
Dendrite Area,16.5157,um^2,Dendrite,,11,,4,,1,,100000000,510000007095,
Dendrite Area,19.7594,um^2,Dendrite,,12,,4,,1,,100000000,510000007119,
Dendrite Area,59.298,um^2,Dendrite,,13,,5,,1,,100000000,510000007143,
Dendrite Area,21.0969,um^2,Dendrite,,14,,5,,1,,100000000,510000007289,
Dendrite Area,12.7262,um^2,Dendrite,,15,,5,,1,,100000000,510000007340,
Dendrite Area,3.22369,um^2,Dendrite,,16,,5,,1,,100000000,510000007373,
Dendrite Area,49.9089,um^2,Dendrite,,16,,6,,1,,100000000,510000007379,
Dendrite Area,23.2058,um^2,Dendrite,,2,,3,,1,,100000000,510000007508,
Dendrite Area,9.09323,um^2,Dendrite,,3,,3,,1,,100000000,510000007555,
Dendrite Area,97.4664,um^2,Dendrite,,4,,3,,1,,100000000,510000007578,
Dendrite Area,17.3482,um^2,Dendrite,,5,,3,,1,,100000000,510000007810,
Dendrite Area,25.0142,um^2,Dendrite,,6,,4,,1,,100000000,510000007846,
Dendrite Area,13.0247,um^2,Dendrite,,7,,4,,1,,100000000,510000007908,
Dendrite Area,6.38126,um^2,Dendrite,,8,,4,,1,,100000000,510000007943,
Dendrite Area,9.5616,um^2,Dendrite,,9,,4,,1,,100000000,510000007955,
Dendrite Area,8.13968,um^2,Dendrite,,10,,4,,1,,100000000,510000007971,
Dendrite Area,17.1272,um^2,Dendrite,,11,,4,,1,,100000000,510000007991,
Dendrite Area,30.6702,um^2,Dendrite,,12,,4,,1,,100000000,510000008028,
Dendrite Area,15.968,um^2,Dendrite,,13,,4,,1,,100000000,510000008078,
Dendrite Area,46.731,um^2,Dendrite,,14,,4,,1,,100000000,510000008112,
Dendrite Area,21.8832,um^2,Dendrite,,15,,5,,1,,100000000,510000008200,
Dendrite Area,16.5948,um^2,Dendrite,,16,,6,,1,,100000000,510000008261,
Dendrite Area,3.61628,um^2,Dendrite,,17,,6,,1,,100000000,510000008300,
Dendrite Area,15.4939,um^2,Dendrite,,1,,1,,1,,100000000,510000008306,
Dendrite Area,17.9874,um^2,Dendrite,,2,,1,,1,,100000000,510000008321,
Dendrite Area,35.2463,um^2,Dendrite,,3,,1,,1,,100000000,510000008366,
Dendrite Area,6.54452,um^2,Dendrite,,4,,1,,1,,100000000,510000008452,
Dendrite Area,36.9388,um^2,Dendrite,,14,,6,,1,,100000000,510000008467,
Dendrite Area,4.68392,um^2,Dendrite,,15,,6,,1,,100000000,510000008561,
Dendrite Area,11.5944,um^2,Dendrite,,13,,4,,1,,100000000,510000008568,
Dendrite Area,28.1807,um^2,Dendrite,,14,,4,,1,,100000000,510000008593,
Dendrite Area,7.791,um^2,Dendrite,,15,,4,,1,,100000000,510000008653,
Dendrite Area,53.9205,um^2,Dendrite,,16,,5,,1,,100000000,510000008670,
Dendrite Area,7.14991,um^2,Dendrite,,17,,6,,1,,100000000,510000008780,
Dendrite Area,55.8438,um^2,Dendrite,,16,,5,,1,,100000000,510000008797,
Dendrite Area,4.04323,um^2,Dendrite,,6,,3,,1,,100000000,510000008875,
Dendrite Area,22.4129,um^2,Dendrite,,7,,4,,1,,100000000,510000008882,
Dendrite Area,16.1112,um^2,Dendrite,,8,,4,,1,,100000000,510000008938,
Dendrite Area,35.0043,um^2,Dendrite,,9,,4,,1,,100000000,510000008972,
Dendrite Area,33.3216,um^2,Dendrite,,10,,5,,1,,100000000,510000009026,
Dendrite Area,20.0746,um^2,Dendrite,,11,,6,,1,,100000000,510000009099,
Dendrite Area,28.689,um^2,Dendrite,,12,,6,,1,,100000000,510000009157,
Dendrite Area,30.3837,um^2,Dendrite,,14,,5,,1,,100000000,510000009231,
Dendrite Area,24.7218,um^2,Dendrite,,15,,5,,1,,100000000,510000009308,
Dendrite Area,10.4666,um^2,Dendrite,,16,,5,,1,,100000000,510000009367,
Dendrite Area,9.90891,um^2,Dendrite,,17,,5,,1,,100000000,510000009393,
Dendrite Area,19.9092,um^2,Dendrite,,18,,6,,1,,100000000,510000009413,
Dendrite Area,40.7441,um^2,Dendrite,,10,,4,,1,,100000000,510000009456,
Dendrite Area,33.2379,um^2,Dendrite,,11,,4,,1,,100000000,510000009529,
Dendrite Area,15.5003,um^2,Dendrite,,12,,5,,1,,100000000,510000009600,
Dendrite Area,16.7557,um^2,Dendrite,,13,,6,,1,,100000000,510000009639,
Dendrite Area,33.1172,um^2,Dendrite,,14,,7,,1,,100000000,510000009682,
Dendrite Area,13.4139,um^2,Dendrite,,18,,6,,1,,100000000,510000009807,
Dendrite Area,2.38278,um^2,Dendrite,,19,,6,,1,,100000000,510000009844,
Dendrite Area,16.9818,um^2,Dendrite,,14,,5,,1,,100000000,510000009849,
Dendrite Area,26.828,um^2,Dendrite,,15,,5,,1,,100000000,510000009890,
Dendrite Area,9.52066,um^2,Dendrite,,16,,5,,1,,100000000,510000009956,
Dendrite Area,11.5802,um^2,Dendrite,,17,,5,,1,,100000000,510000009985,
Dendrite Area,21.0497,um^2,Dendrite,,3,,2,,1,,100000000,510000010020,
Dendrite Area,4.27302,um^2,Dendrite,,4,,2,,1,,100000000,510000010077,
Dendrite Area,26.7088,um^2,Dendrite,,15,,6,,1,,100000000,510000010107,
Dendrite Area,2.60016,um^2,Dendrite,,16,,6,,1,,100000000,510000010178,
Dendrite Area,1.51203,um^2,Dendrite,,17,,7,,1,,100000000,510000010184,
Dendrite Area,21.1493,um^2,Dendrite,,18,,6,,1,,100000000,510000010189,
Dendrite Area,42.0578,um^2,Dendrite,,15,,4,,1,,100000000,510000010246,
Dendrite Area,13.1098,um^2,Dendrite,,18,,5,,1,,100000000,510000010379,
Dendrite Area,1.30912,um^2,Dendrite,,19,,5,,1,,100000000,510000010420,
Dendrite Area,23.9533,um^2,Dendrite,,17,,6,,1,,100000000,510000010422,
Dendrite Area,12.0274,um^2,Dendrite,,15,,7,,1,,100000000,510000010491,
Dendrite Area,12.658,um^2,Dendrite,,18,,6,,1,,100000000,510000010520,
Dendrite Area,14.0629,um^2,Dendrite,,17,,7,,1,,100000000,510000010554,
Dendrite Area,8.63051,um^2,Dendrite,,13,,5,,1,,100000000,510000010615,
Dendrite Area,1.64667,um^2,Dendrite,,14,,5,,1,,100000000,510000010635,
Dendrite Area,7.18566,um^2,Dendrite,,18,,5,,1,,100000000,510000010639,
Dendrite Area,8.58094,um^2,Dendrite,,13,,5,,1,,100000000,510000010659,
